Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)
CGI_10000091	4540	526841	14965476	122866305
CGI_10001581	4540	526841	14965476	122866305
CGI_10001817	4540	526841	14965476	122866305
CGI_10003054	4540	526841	14965476	122866305
CGI_10004463	4540	526841	14965476	122866305
CGI_10008369	4540	526841	14965476	122866305
CGI_10009237	4540	526841	14965476	122866305
CGI_10009238	4540	526841	14965476	122866305
CGI_10012690	4540	526841	14965476	122866305
CGI_10015310	4540	526841	14965476	122866305
CGI_10015313	4540	526841	14965476	122866305
CGI_10015314	4540	526841	14965476	122866305
CGI_10016677	4540	526841	14965476	122866305
CGI_10016730	4540	526841	14965476	122866305
CGI_10020991	4540	526841	14965476	122866305
CGI_10020992	4540	526841	14965476	122866305
CGI_10021387	4540	526841	14965476	122866305
CGI_10022624	4540	526841	14965476	122866305
CGI_10022653	4540	526841	14965476	122866305
CGI_10024202	4540	526841	14965476	122866305
CGI_10024723	4540	526841	14965476	122866305
CGI_10027952	4540	526841	14965476	122866305
CGI_10028240	4540	526841	14965476	122866305
CGI_10011338	64751	46223066	32816543	58970242
CGI_10011155	13192	31618583	5591640	100800604
CGI_10005180	41384708	32034075	6050060	58540371
CGI_10018176	12455700	36260906	27509841	61205278
CGI_10023797	11869512	60899294	28718597	35497110
CGI_10004164	6996963	105882705	23226367	100625
CGI_10004166	6996963	105882705	23226367	100625
CGI_10018361	24536	49744171	30909986	55277709
CGI_10019315	9908708	48558461	24265377	53209110
CGI_10000776	11150157	45370131	27829527	51536027
CGI_10023727	11150157	45370131	27829527	51536027
CGI_10003262	48221213	10368181	41664522	35189722
CGI_10003201	17024246	78368969	22238544	17548748
CGI_10021338	9236843	24667293	52346597	48861225
CGI_10008997	6570355	803040	85693706	42020598
CGI_10021630	6570355	803040	85693706	42020598
CGI_10021277	18989014	49183469	30837773	35927276
CGI_10008794	62796	28640098	33028379	72852076
CGI_10001558	22990722	39509532	34672742	37195789
CGI_10020634	4640408	55638797	10582	73863931
CGI_10004549	1302466	57685142	33291060	41691655
CGI_10022307	1376764	53744212	10675179	67998207
CGI_10008731	284559	44168052	46284748	42763865
CGI_10024696	14054763	50661013	30220642	38515299
CGI_10018256	13456919	21240098	54736773	43843230
CGI_10024778	27081170	54793917	32070485	19227347
CGI_10021679	9727361	47156954	16132689	59988621
CGI_10007955	20716125	61178805	114649	50974017
CGI_10028386	4055727	70439918	16116137	41961822
CGI_10008805	48311134	82046557	897368	1015670
CGI_10021169	30679159	165953	49753677	51577104
CGI_10007013	2895867	122207419	8504	6673374
CGI_10004348	3918306	25396498	48985355	53021383
CGI_10024852	37315413	57253968	36535884	67948
CGI_10004734	202162	50538594	43199476	37033797
CGI_10011897	39942292	25260536	37172623	27946488
CGI_10011899	39942292	25260536	37172623	27946488
CGI_10003025	1170858	35091431	42492861	51268607
CGI_10015012	29784199	32881032	37078430	30211037
CGI_10007629	7561301	57897306	23579930	40708523
CGI_10012829	9716	129388991	100929	231334
CGI_10004512	8644486	50301946	43559060	27116783
CGI_10023934	42396453	19699348	136756	67133780
CGI_10020681	64327833	1027807	63109946	809555
CGI_10011864	593108	46040259	27000034	55424833
CGI_10005753	8099434	49838386	17707799	53271968
CGI_10026664	13372019	48667202	266977	66018996
CGI_10013930	19964043	60870771	39936888	7424061
CGI_10002252	24817682	60160625	11725494	31138286
CGI_10022807	24817682	60160625	11725494	31138286
CGI_10023874	64730093	24686717	11397518	26915740
CGI_10013510	13303602	54052637	22743534	37613176
CGI_10027128	70948205	28303318	93287	28307651
CGI_10013526	23680600	20784637	39793699	42842106
CGI_10017615	32694	37528193	22592208	66687354
CGI_10010695	11889347	26247691	18338967	69913614
CGI_10003120	17440956	26249838	32952330	49612919
CGI_10011556	59820	58984903	5143526	61822063
CGI_10004849	49121675	34430315	16772652	25510323
CGI_10007745	5423	92809833	18589	32939059
CGI_10024079	14390352	36698973	36336646	38104327
CGI_10003543	12664230	72182518	3271993	37245399
CGI_10017279	23892566	55798610	13755476	31888275
CGI_10026115	32181	88602533	17411663	18881432
CGI_10013387	40799491	27580942	30469839	25604996
CGI_10026499	15232628	26790799	38251301	43695605
CGI_10013973	22364944	28386873	14156917	58969438
CGI_10018984	8102715	52145093	24822746	38748134
CGI_10011963	15217564	26484439	38173991	43504138
CGI_10017531	20112486	34791092	38408265	29801683
CGI_10007652	164012	28114602	38866186	55935716
CGI_10026144	8032002	106549527	5522525	2911955
CGI_10023268	8263929	11833477	67331712	35447287
CGI_10008581	10472	47104949	38703096	36597497
CGI_10007785	25975274	38358905	24283311	33696104
CGI_10025906	15644263	32860682	31805202	41894409
CGI_10015014	432345	61753211	17143324	41958152
CGI_10018116	57535183	37150282	18717702	7779572
CGI_10025808	4909827	48259292	20666562	47139333
CGI_10006564	25442973	126359	59824868	35336177
CGI_10027607	8055035	15368943	45384655	51094939
CGI_10017720	19273748	45367363	62845	54833403
CGI_10011798	14567837	28265856	17427216	59244165
CGI_10018765	24792953	17378022	39115688	38021146
CGI_10013781	45769037	65110	26441	73190560
CGI_10019926	11917048	26451645	27331336	53296275
CGI_10023190	20090	455488	95522	118285583
CGI_10014058	8386724	52250995	21698016	36182270
CGI_10006124		49852851	13700497	54891158
CGI_10021706		49852851	13700497	54891158
CGI_10024652	6352	16104056	26454300	75815558
CGI_10022434	130406	24082696	48372337	45674143
CGI_10002970	1545862	42500343	15280604	58788208
CGI_10026697	4540	526841	27582792	89814711
CGI_10027853	215595	73460360	43827602	237441
CGI_10027843	41393686	21280937	36569786	18049300
CGI_10002451	106352600	244771	190933	10167584
CGI_10004552	83367	39967520	29205853	47677503
CGI_10005699	1390257	48013866	13912957	53480086
CGI_10010265	247421	50955127	6331264	58877635
CGI_10008487		55518493	57265	60683929
CGI_10001286	343469	29999508	43379431	42437987
CGI_10006649	343469	29999508	43379431	42437987
CGI_10007676	343469	29999508	43379431	42437987
CGI_10007681	343469	29999508	43379431	42437987
CGI_10012261	343469	29999508	43379431	42437987
CGI_10023411	343469	29999508	43379431	42437987
CGI_10023516	343469	29999508	43379431	42437987
CGI_10023930	16535627	57829941	547183	41080440
CGI_10028197	23499345	36012110	15876346	40458244
CGI_10001364	27931923	30990053	25603681	31287762
CGI_10003416	27931923	30990053	25603681	31287762
CGI_10007051	27931923	30990053	25603681	31287762
CGI_10007775	27931923	30990053	25603681	31287762
CGI_10008591	27931923	30990053	25603681	31287762
CGI_10010060	27931923	30990053	25603681	31287762
CGI_10012453	27931923	30990053	25603681	31287762
CGI_10013826	27931923	30990053	25603681	31287762
CGI_10020717	27931923	30990053	25603681	31287762
CGI_10023339	27931923	30990053	25603681	31287762
CGI_10008921	27927558	30967522	25590130	31264823
CGI_10008338	21380622	53463950	9592492	31277903
CGI_10025868	30901	45681274	15533170	53232491
CGI_10000642	17318515	28360889	28639033	40063744
CGI_10028464	17318515	28360889	28639033	40063744
CGI_10028465	17318515	28360889	28639033	40063744
CGI_10014602	27279232	33835561	13790866	38993746
CGI_10012826	14292135	32558985	9026867	57732032
CGI_10021126	134159	43147662	24917685	45320058
CGI_10028333	34153779	18951668	30177745	30062103
CGI_10018718		63626255	5778	49410657
CGI_10021987		63626255	5778	49410657
CGI_10014040	17492567	40032537	29112774	25994281
CGI_10009962	7712381	39991735	20584233	44319030
CGI_10021222	20014362	42459790	27408737	22177979
CGI_10001780	9057635	41175793	29909550	31706220
CGI_10012843	9057635	41175793	29909550	31706220
CGI_10025660	16585342	69726085	4419072	20782870
CGI_10012124	73617733	27902016	179954	9549414
CGI_10016128	7291	59784657	142784	51281092
CGI_10005668	17524434	41945950	19815058	31826129
CGI_10005646	8182417	35298957	17646483	49934598
CGI_10015405	26058894	59705373	24641236	242807
CGI_10008852	57956065	10026299	22068225	20343181
CGI_10027405	26244981	46858539	183495	36573501
CGI_10020803	6147331	38278325	24106963	40910490
CGI_10021346	46720876	243406	21743429	39739898
CGI_10018172	26052029	48774915	14618224	18873899
CGI_10011950	17685769	19916676	28092901	42436241
CGI_10025139	110199	275584	44993246	62677092
CGI_10011916	463202	36093872	45576450	25894119
CGI_10027920	7393549	67676423	7117501	25519950
CGI_10027921	7393549	67676423	7117501	25519950
CGI_10014461	282329	41048612	12492658	53541934
CGI_10011195	58395781	27248244	10288911	11347450
CGI_10002547	415482	18452197	81815890	6417748
CGI_10028569	6886284	7646232	22751347	69761777
CGI_10005276	10970548	53993137	5412804	36591400
CGI_10024384	4910900	34557342	26194774	41105371
CGI_10004437	11460950	815753	437849	94025590
CGI_10013111	4171924	38167186	23257592	40612989
CGI_10020900	3128128	46571929	25924419	30478384
CGI_10000417	4227	31010779	8338211	66460759
CGI_10022028	8696321	54480232	18876069	23520873
CGI_10022993	8696321	54480232	18876069	23520873
CGI_10004540	32671520	49110914	6444971	17025540
CGI_10020494	55313923	36576540	12541419	597148
CGI_10005224	686918	46123751	13596729	44518065
CGI_10014227	686918	46123751	13596729	44518065
CGI_10017611	7295	52318170	13027	52576726
CGI_10014709	20454405	30790302	22091883	31421409
CGI_10007631	12926826	34351133	21787482	35569410
CGI_10008106	16581006	59824151	13527203	14450965
CGI_10009221	3717184	24938063	26576626	48813089
CGI_10020475	87983453	98857	15893912	35138
CGI_10001712	7668231	23999103	39688644	32557641
CGI_10015230	40762757	48636831	13829854	224950
CGI_10012098	20826866	21133060	34324570	27059194
CGI_10013705	6053022	36280021	16968477	43986430
CGI_10014480	7929283	51337170	17543248	26475739
CGI_10010800	235450	37242042	11434525	54222389
CGI_10014587	12129434	40625209	19677175	30365095
CGI_10016018		42756891	30953609	28940844
CGI_10023095	17019031	46525081	7189252	31800116
CGI_10004026			52014795	50115080
CGI_10026900	110503	59261759	13545594	29010224
CGI_10006906	30150669	18273316	12468320	40664682
CGI_10000082	1712747	50550493	3058446	45605315
CGI_10020724	1712747	50550493	3058446	45605315
CGI_10015532	4975205	51024788	11003193	33913083
CGI_10025912	78895	69296332	14146871	17390631
CGI_10027475		40236714	6108	60569993
CGI_10005411	9409035	30585463	32950434	27759369
CGI_10015975	4146320	37869784	17601930	41081103
CGI_10014222	18216	55391247	7694610	37140396
CGI_10024211	11136243	37271081	18631675	33080063
CGI_10005356	20104894	30434092	18053285	31465868
CGI_10008012	31970	49514332	38277	50340775
CGI_10017291	8845819	35810332	7217065	47878287
CGI_10025994	19770025	23530385	17340687	39079355
CGI_10008913	152289	97236652	47861	2217456
CGI_10020631	152289	97236652	47861	2217456
CGI_10002439	25726598	8018498	48454972	17356978
CGI_10006408	18854659	36236895	83239	44185898
CGI_10020638	12167832	60294548	26316238	443903
CGI_10023375	23700385	18433831	35430819	21485445
CGI_10014348	145697	27408206	13804656	57619173
CGI_10014917		45674387		53165995
CGI_10009552	2930069	48427345	2653325	43891060
CGI_10002987	13386022	40255403	36768968	7485862
CGI_10008019		51921014	8054508	37852439
CGI_10022096	1907485	30032742	35619505	29954604
CGI_10015628	566854	38674179	17552254	40549517
CGI_10012461	80792071	15685679	155364	71802
CGI_10016143	83232239	404820	12507089	434089
CGI_10020032	10246222	69852806	12387840	4048658
CGI_10005762	95839927	129933	46889	78591
CGI_10018228	18451	50258584	4692510	41015525
CGI_10000093	52378	47434886	9050000	39138125
CGI_10019891	52378	47434886	9050000	39138125
CGI_10000166	13646	95091812	116004	187087
CGI_10008577	5971543	34236104	6811011	47687856
CGI_10009680	48125	31450323	28942296	34222793
CGI_10027892	25683839	31084521	11700806	25919523
CGI_10003741	15948187	38152824	11650960	28402547
CGI_10023695	52388033	136390	40759560	131750
CGI_10004520	22023554	17907777	21003442	32436504
CGI_10005495	5847	30994229	24932123	37063977
CGI_10018458	4455613	8156021	32363296	47950250
CGI_10027653	18965	86691783	170661	5983262
CGI_10027089	19120995	25874157	22298023	25565529
CGI_10025793	12509814	17453114	22180021	40429526
CGI_10015672	12499990	17446487	22153856	40425288
CGI_10021097	12499990	17446487	22153856	40425288
CGI_10026005	4986071	42735856	8716967	35930597
CGI_10010273	28885798	18095344	26313674	19057147
CGI_10016260	12562927	21787156	27819503	30041317
CGI_10021531	12240889	50999034	1140938	27764653
CGI_10025394	23232	86104134	87091	5689798
CGI_10017281	10941531	26451596	23997328	30489598
CGI_10028390	8213	20957709	12123071	58772652
CGI_10021663	832315	81104861	153707	9704618
CGI_10005256	14267950	27279678	19701143	30491970
CGI_10020352	42356409	25659535	167797	23524296
CGI_10024098	42356409	25659535	167797	23524296
CGI_10027416	92110	57053045	176327	34186750
CGI_10022566	24935251	39472289	7793643	19281079
CGI_10008930	7653184	38971595	6431414	38272115
CGI_10005907	19073422	10928982	35384786	25408118
CGI_10003816	7110966	54765712	12773830	15256952
CGI_10023873	54034	35827804	231052	53399166
CGI_10028795	2038060	28841978	18086388	40325340
CGI_10003351	1776140	28841978	18086388	40325340
CGI_10016261	1776140	28841978	18086388	40325340
CGI_10023401	11734537	30864611	19104988	27248136
CGI_10021403	14296615	16919841	23778064	33643007
CGI_10002168	99620	38694834	27198309	22387753
CGI_10002225	3438360	26950132	24848780	32984957
CGI_10011192	3438360	26950132	24848780	32984957
CGI_10011212	3438360	26950132	24848780	32984957
CGI_10013737	3438360	26950132	24848780	32984957
CGI_10011038	13922	50385573	23380	37775559
CGI_10005126	5450849	48133791	10218600	24333713
CGI_10004129	4793	16512186	22379814	48831448
CGI_10022771	4793	16512186	22379814	48831448
CGI_10014087	7374699	27588658	22670988	30007126
CGI_10014907	7374699	27588658	22670988	30007126
CGI_10022903	7374699	27588658	22670988	30007126
CGI_10007766	7060390	22903530	19843497	37357076
CGI_10025468	7060390	22903530	19843497	37357076
CGI_10025715	10302539	33506569	71041	43259150
CGI_10007105	12722846	30962157	15384965	28018516
CGI_10015352	60685172	10917491	2958141	12278365
CGI_10014847	38519343	760578	22705385	24834693
CGI_10023288	5669443	53289111	9638681	18188434
CGI_10026181	18589959	27018550	25807677	15143669
CGI_10018709	12579176	25947355	40104172	7341480
CGI_10001381	79512369	250228	5838489	230354
CGI_10016887	5526277	42711925	14677936	22374877
CGI_10021568	18173976	40566838	24280699	2258310
CGI_10017017		47837327	9173	37264803
CGI_10003621	57427	326485	44913081	39758497
CGI_10025710	23953621	12667247	20974365	27393688
CGI_10019329	4079744	28265711	33899213	18688766
CGI_10021031	67726	13288651	12174355	59263546
CGI_10020020	10331977	20055561	28385367	25806317
CGI_10028112	3491182	41080495	20244240	19544897
CGI_10015121	7888141	25211141	8970728	42051826
CGI_10027712	22308630	28307691	22821223	10659007
CGI_10026261	123264	26787842	10877407	46211433
CGI_10028778	32548	54000291	10050034	19630311
CGI_10018175	26071837	26191874	19104083	12158447
CGI_10028077	1177513	39385329	7408301	35338807
CGI_10009135	11625157	20635207	20264792	30392731
CGI_10007049	61698	41783085	22353533	18680561
CGI_10024994		41530703	22239080	18988417
CGI_10019638	110512	38302460	299928	44016045
CGI_10012565	24706244	5570380	27925536	24449132
CGI_10021536	17017750	65369809	62528	168094
CGI_10017450	32030086	251347	28421132	21738511
CGI_10016927	10460578	20644306	25390257	25428604
CGI_10020403	5304419	24226189	19826915	31938826
CGI_10009478	11614660	37991301	9224	31670171
CGI_10027854	49817509	21766653	9045828	188790
CGI_10007636	20759996	19118745	20224494	20633508
CGI_10020241	239961	90300	239059	80056816
CGI_10016331	28236811	497427	22486602	29250679
CGI_10007544	7181666	4048188	29871643	39338239
CGI_10022787	48884064	212357	30716379	182999
CGI_10015189	6668479	34220757	15025107	23767836
CGI_10003381		12724007	8516790	58415074
CGI_10028780	16307279	35047243	5833824	22428376
CGI_10028638	21222617	150813	21067683	36908672
CGI_10028038		31117993	26285909	21726420
CGI_10011576	6198539	25840336	20770888	25618568
CGI_10009002	10483801	29011908	18440267	20127569
CGI_10009124	4972311	27448222	13941076	31646662
CGI_10007021	51994328	24114571	447072	765969
CGI_10012183	8494151	27571116	13098783	28137507
CGI_10004989	26848063	18232948	23340772	8641065
CGI_10007639	5309	51885072	60624	24885107
CGI_10026285	14641500	349826	20053185	41472037
CGI_10015276	27023448	26010347	23080151	5090
CGI_10023657	51146	75840258	71973	148417
CGI_10011903	91356	8784595	48574983	18220961
CGI_10008421	32549772	9908410	32608658	140358
CGI_10026131	33455762	29339000	12162097	172857
CGI_10022321	8808468	8292277	32377539	25583016
CGI_10016928	11467648	11736803	23849722	27813261
CGI_10000403	16734276	16621455	40841451	644714
CGI_10024298	2200169	22677033	32678767	17205572
CGI_10015045	6637716	33247205	16627376	17648630
CGI_10019146	25960	44429289	16760984	12920375
CGI_10006003	25660579	17700243	10940729	19684493
CGI_10000242	1108339	31505352	19475136	21829472
CGI_10021936	3029796	19939326	19076912	31871739
CGI_10015001	4953	32626710	9452488	31598748
CGI_10022999	1468069	33923487	68424	38216369
CGI_10021632	4696050	22066015	2209506	44663376
CGI_10013807	122870	35299686	7417529	30731233
CGI_10026446	9655133	7149251	9945366	46681966
CGI_10006214	9835719	145169	36073632	27254994
CGI_10023719	9878062	9348763	24149591	29675073
CGI_10021896	17377597	20811995	22709487	11712240
CGI_10006505	30085688	29394086	5750448	6835913
CGI_10011638	184764	29652647	8016267	34136845
CGI_10018933	13969	50943924	56690	20763898
CGI_10024583	4783362	23323316	17132100	26503129
CGI_10017903	74942	43487242	7048581	21124215
CGI_10020408	2472207	30368817	105430	38707051
CGI_10005534	14218243	25042230	24910721	7388429
CGI_10024258	45904317	20306346	2075651	3206471
CGI_10006857	12006243	14816114	18919365	25737162
CGI_10023650	3061350	26079952	9964556	32164419
CGI_10005910	23187816	19313170	16727054	11811977
CGI_10002089	45610124	537403	23513790	1367791
CGI_10024759	84459	26467699	25017548	19410207
CGI_10016399	2444850	42014697	14845686	11673271
CGI_10010046	31923597	25923798	12861647	42361
CGI_10003801	149781	520174	25458541	44571510
CGI_10022125	9503	409554	8188012	61673118
CGI_10007316	2623952	15348827	22553857	29684680
CGI_10009923	30017	18428942	51172728	87845
CGI_10021946	34389172	8678562	200315	25913884
CGI_10003857	10910	34878075	117164	34005496
CGI_10010715		22514341	25239891	21190893
CGI_10006361	6248497	12746967	26156337	23725589
CGI_10021185	13380855	29750853	15913396	9620694
CGI_10012198	28827666	146740	39297721	129613
CGI_10010393	47623605	3676484	8281424	8705497
CGI_10028343	6214060	27261160	9774682	25010655
CGI_10004533	6767	21271536	1361883	45489027
CGI_10019212	27309539	8068823	11373325	21349842
CGI_10015257	13940031	25125356	12149849	16756842
CGI_10003076	9206974	180388	9116249	48998840
CGI_10016468	9206974	180388	9116249	48998840
CGI_10014941	40096596	532343	351032	26420323
CGI_10026810	12683773	270573	7001029	47376674
CGI_10015818	45723	8474762	6955284	51758079
CGI_10000293		32906715	14602	34089532
CGI_10018229	9695407	23285267	13782395	20187230
CGI_10026025	18334230	23967699	13328058	10916375
CGI_10013920	5766	33417123	11157804	21909402
CGI_10021698	20691444	2830441	22438977	20459876
CGI_10020677	16379169	14555009	23670753	11811617
CGI_10012171		31233438	6661557	28369093
CGI_10023801	14007976	26421761	7312339	18184164
CGI_10016947	17770767	20810451	16509695	10414322
CGI_10010395	22382151	21967310	11186755	9938959
CGI_10023108	5044197	59850	20149726	40218924
CGI_10025128	19015674	342877	37253694	8819607
CGI_10028009	30151091	34463346	364415	429367
CGI_10024111	8672892	19033938	9596538	28097362
CGI_10015608	22125	22355045	75166	42852744
CGI_10014459	2158701	12480271	12672509	37875110
CGI_10011120	6237	43130683	2001940	19855932
CGI_10006039	16010	17586437	3743998	43372974
CGI_10004363	9101561	14928287	18030881	22632352
CGI_10004289	4772	36659779	16254	27912461
CGI_10014260	2780209	12142808	16663410	32823712
CGI_10017210	2666033	21901029	15745463	23909829
CGI_10003568	23925483	2687079	19656522	17933916
CGI_10006389	86282	5771014	6916570	51212278
CGI_10016359	17373598	622910	44413036	1334919
CGI_10015365	30275980	6854894	12346022	14205978
CGI_10015369	30275980	6854894	12346022	14205978
CGI_10010208	16819933	25802760	15561000	5413934
CGI_10022772	292439	37708474	24892370	613128
CGI_10016221	213579	23751829	9868621	29470262
CGI_10003984	5637403	16955811	23944972	16712075
CGI_10026617	17029076	32885898		13285787
CGI_10021044	6898	43581635	5589978	13965648
CGI_10026831	60210	50373323	939999	11770478
CGI_10012900	39759	28005762	14130125	20732043
CGI_10000994	12579273	19027905	17636175	13640220
CGI_10022174	12579273	19027905	17636175	13640220
CGI_10004667	13787939	17459195	14998436	16463874
CGI_10009606	13787939	17459195	14998436	16463874
CGI_10025311	84871	19423144	14570293	28513898
CGI_10001471	5496226	16704852	23659203	16502855
CGI_10019375	23843	29321846	10412541	22178243
CGI_10006669	6299736	371213	18834941	36246597
CGI_10010659	68648	30311003	11986201	19349868
CGI_10023644	10346	18956184	5512813	37202318
CGI_10008185	2480132	14547008	1274877	43200331
CGI_10006175	4732	37574248	6971847	16887821
CGI_10010282	93566	24382248	31548	36492283
CGI_10014107	264151	34763386	436141	25248180
CGI_10020994	10340287	13383423	13472730	23454226
CGI_10026652	6203	42184839	17139242	1102028
CGI_10027579	16585275	27824300	9156818	6590808
CGI_10004088	3677	26702450	5004556	28329802
CGI_10027308	7801650	42485408	9301934	368240
CGI_10018358	28768001	490624	3067506	27562582
CGI_10008870	11818080	11509092	17435710	18903822
CGI_10004099	86240	31089320	110780	28370597
CGI_10001011	7517499	38800462	6138082	7106352
CGI_10024527	37980766	9549234	146915	11781259
CGI_10001506	4081	31356927	4451396	23610853
CGI_10010625	139376	20491958	24133538	14448490
CGI_10017068	17893	59338	4191	59095571
CGI_10018841	23215	31469210	18708	27378679
CGI_10025442	10464233	13906117	19308428	14876176
CGI_10009588	12315252	20115734	9504969	16516452
CGI_10000122	10894705	17436167	18261306	11695372
CGI_10000738	57943590	184712	4493	83799
CGI_10023814	57943590	184712	4493	83799
CGI_10028808	25131719	14945713	1753053	16324407
CGI_10017177	18478100	10653996	18673934	10162652
CGI_10017659	104510	31113155	149917	26569642
CGI_10022845	10163495	17882831	23736398	5781291
CGI_10021831	1484249	17286379	28890048	9902455
CGI_10017058	11578652	17319253	13948005	14524851
CGI_10018214	11578652	17319253	13948005	14524851
CGI_10014657	25736947	18396191	7162351	6072214
CGI_10014660	25736947	18396191	7162351	6072214
CGI_10023385	11012571	19961178	11095777	15144913
CGI_10018570	32660	16176603	16981772	23876107
CGI_10018878	5795737	14266943	23443431	13306303
CGI_10028934	12611298	22172742	7159227	14709160
CGI_10009282	12195	25081878	45710	31335606
CGI_10009392	12195	25081878	45710	31335606
CGI_10015195	1468795	31124585	10205707	13491397
CGI_10005862	11031143	917957	2707195	41570597
CGI_10028574	2592359	22017139	15530130	15815906
CGI_10022187	8168514	32581293	28582	15014014
CGI_10004132	9407796	35405393	454531	10433054
CGI_10007980	7177754	23504266	260561	24371812
CGI_10020969	21838462	418527	32611743	348047
CGI_10006129	54763008	114068	54432	159875
CGI_10022009	4035097	78537	29257875	21629505
CGI_10027933	91146	54423741	133760	297390
CGI_10016933	9510318	9986481	18832489	16598057
CGI_10006318	95304	21839821	11382182	21540730
CGI_10022322	7447190	21227583	5589436	20400817
CGI_10017632	608498	31522601	11277329	11228625
CGI_10004957	14386632	27497579	232168	12454713
CGI_10017708	36063012	157383	18093539	124146
CGI_10017709	36063012	157383	18093539	124146
CGI_10019970	2591798	19507464	251982	31554005
CGI_10015993	9384699	396347	29506463	14476298
CGI_10020779	2955993	18016761	15466789	16994735
CGI_10008574	2415114	28673118	91220	22245905
CGI_10002925	40393511	12490246	83350	363250
CGI_10004030	6553205	16544742	14552437	15517862
CGI_10028246	5722826	17051433	6406047	23940993
CGI_10012013	13157283	2215839	1349305	36312054
CGI_10009055	11931	12172930	5795454	34729818
CGI_10017661	1591296	20729931	11845620	18408101
CGI_10021983	24136025	14136496	13976616	51541
CGI_10002266	15285	7366431	21018676	23877201
CGI_10012975	5461	7359804	20992511	23872963
CGI_10022718	5461	7359804	20992511	23872963
CGI_10021313	5461	7352801	20992511	23872963
CGI_10025106	97168	51844597	48248	132556
CGI_10006111	23877255	2148161	11967960	13986659
CGI_10004944	7902837	11766173	16747963	15561557
CGI_10017922	206193	15452773	210223	36074379
CGI_10014153	24870	58584	36501	51583520
CGI_10024730	9967574	5850492	16254413	19621566
CGI_10012081	7195217	12829251	22544889	9076942
CGI_10003516	9349538	24464055	14506359	3285817
CGI_10022038	26358244	6677365	18054743	34417
CGI_10007759	11793193	211507	16839880	22098053
CGI_10019471	14865694	5078399	17423775	13480876
CGI_10025798	4539935	17522516	427257	28266575
CGI_10025801	4539935	17522516	427257	28266575
CGI_10025712	4469507	11064832	11672410	23324868
CGI_10016246	47516	169726	90156	50219847
CGI_10006196	50134853	62930	53228	58963
CGI_10003992	6456988	25016971	3514501	15305198
CGI_10010068	54579	28852411	19677519	1123928
CGI_10006453	3843244	45662375	11649	169224
CGI_10006454	3843244	45662375	11649	169224
CGI_10006501	6138662	17882586	8548631	16929514
CGI_10011579	3443529	15428974	10282589	20193901
CGI_10012625	522629	15941836	11621665	20986409
CGI_10004973	10315906	12909085	9414722	15712700
CGI_10004272	29370144	4499391	12888316	1388396
CGI_10000168	1877114	20419615	1128059	24670994
CGI_10027587	1877114	20419615	1128059	24670994
CGI_10027588	1877114	20419615	1128059	24670994
CGI_10027232	83439	59105	47821264	101992
CGI_10005666	3898816	24982106	9402677	9697024
CGI_10023958		13707215	2244032	31969750
CGI_10015828	56062	22819418	52273	24696401
CGI_10011289	14670	25830928	10559723	10818200
CGI_10026991	6850314	143066	27260249	12931635
CGI_10022623	916169	45657468	230526	336756
CGI_10006056	39807	31866853	4525732	10518783
CGI_10009872		40964378	14360	5774532
CGI_10018564	16620	11902850	12236521	22584370
CGI_10015597	45684155	314578	20947	231116
CGI_10008837	1627076	15337059	7704816	21368172
CGI_10013528	8929	24899899	8666949	12348566
CGI_10028413	26941	10894095	11847539	23081186
CGI_10017892	12837875	8231811	12821333	11870336
CGI_10028209	1247202	21627803	3006559	19737834
CGI_10014127	17124170	280868	202000	27891654
CGI_10004678	4275715	8137084	15052684	17589044
CGI_10000541	11422466	7725253	14284292	11581772
CGI_10003890	14299718	5285976	25323202	63679
CGI_10003034	51023	221209	44526462	147525
CGI_10003035	51023	221209	44526462	147525
CGI_10015930	9566409	50646	5392358	29789403
CGI_10001110	995162	18163671		25631436
CGI_10022553	203073	8720892	21407436	14415722
CGI_10004746	34626637	3668478	2534122	3814558
CGI_10026219	56126	15184113	219567	29173886
CGI_10010799	29044	21820687	4301550	18464940
CGI_10022153	6759645	3799264	15011680	19019262
CGI_10009284	6324021	15751465	9013092	13335469
CGI_10007249	12736832	282739	141365	31221649
CGI_10019011	8873334	10842834	7776503	16552531
CGI_10014273	11478305	8250058	15169439	8815533
CGI_10019788	17260188	13235927	463127	12270743
CGI_10014965	13535780	5781641	13592155	10307004
CGI_10006738	42528112	380234	77121	199505
CGI_10005482	3193517	11098249	13398338	15381763
CGI_10009421	13989708	247456	28318865	172222
CGI_10013878	6566552	6283120	14909320	14806054
CGI_10011767	3633204	18885992	4433	19972626
CGI_10020350	3633204	18885992	4433	19972626
CGI_10018385	6174227	14118007	12585101	9525701
CGI_10019685	2794988	17724269	7257846	14529549
CGI_10006065		21832233		20405957
CGI_10014774	223231	14386046	20951815	6637882
CGI_10028835	12088139	6049742	6888733	17128885
CGI_10009071		14188606	8322	27925338
CGI_10001310	3599690	10510420	11231728	16481842
CGI_10005243	13870199	11586931	8821292	7292159
CGI_10025370	11197397	7119667	22908883	186152
CGI_10028411	11197397	7119667	22908883	186152
CGI_10024640	7054087	12102005	11168107	10936033
CGI_10015115	95545	17502523	56392	23566367
CGI_10015928	39477407	976641	242200	487818
CGI_10021472	13050313	8167468	11586419	8190112
CGI_10015763	28668	33741149		7078891
CGI_10027881	180700	408397	124257	40083042
