PROTID	PROTLEN	ISFWD	DEFLINE	NUMXML	ALL_ID	MAXPW	ALL_PW	ALL_LOCALPW	MAXINIPROB	WT_MAXINIPROB	MAXINIPROBUNIQ	ALL_NUMPEPSTOT	ALL_NUMPEPSUNIQ	ALL_NUMSPECSTOT	ALL_NUMSPECSUNIQ	X2014_AUG_18_QE15B_ID	X2014_AUG_18_QE15B_PW	X2014_AUG_18_QE15B_NUMPEPSTOT	X2014_AUG_18_QE15B_NUMPEPSUNIQ	X2014_AUG_18_QE15B_NUMSPECSTOT	X2014_AUG_18_QE15B_TOTNSAF	X2014_AUG_18_QE15B_NUMSPECSUNIQ	X2014_AUG_18_QE15B_UNIQNSAF	X2014_AUG_18_QE15B_NUMSPECSADJ	X2014_AUG_18_QE15B_ADJNSAF	X2014_AUG_18_QE16_ID	X2014_AUG_18_QE16_PW	X2014_AUG_18_QE16_NUMPEPSTOT	X2014_AUG_18_QE16_NUMPEPSUNIQ	X2014_AUG_18_QE16_NUMSPECSTOT	X2014_AUG_18_QE16_TOTNSAF	X2014_AUG_18_QE16_NUMSPECSUNIQ	X2014_AUG_18_QE16_UNIQNSAF	X2014_AUG_18_QE16_NUMSPECSADJ	X2014_AUG_18_QE16_ADJNSAF	X2014_AUG_18_QE17_ID	X2014_AUG_18_QE17_PW	X2014_AUG_18_QE17_NUMPEPSTOT	X2014_AUG_18_QE17_NUMPEPSUNIQ	X2014_AUG_18_QE17_NUMSPECSTOT	X2014_AUG_18_QE17_TOTNSAF	X2014_AUG_18_QE17_NUMSPECSUNIQ	X2014_AUG_18_QE17_UNIQNSAF	X2014_AUG_18_QE17_NUMSPECSADJ	X2014_AUG_18_QE17_ADJNSAF	X2014_AUG_18_QE18_ID	X2014_AUG_18_QE18_PW	X2014_AUG_18_QE18_NUMPEPSTOT	X2014_AUG_18_QE18_NUMPEPSUNIQ	X2014_AUG_18_QE18_NUMSPECSTOT	X2014_AUG_18_QE18_TOTNSAF	X2014_AUG_18_QE18_NUMSPECSUNIQ	X2014_AUG_18_QE18_UNIQNSAF	X2014_AUG_18_QE18_NUMSPECSADJ	X2014_AUG_18_QE18_ADJNSAF	X2014_AUG_18_QE21_ID	X2014_AUG_18_QE21_PW	X2014_AUG_18_QE21_NUMPEPSTOT	X2014_AUG_18_QE21_NUMPEPSUNIQ	X2014_AUG_18_QE21_NUMSPECSTOT	X2014_AUG_18_QE21_TOTNSAF	X2014_AUG_18_QE21_NUMSPECSUNIQ	X2014_AUG_18_QE21_UNIQNSAF	X2014_AUG_18_QE21_NUMSPECSADJ	X2014_AUG_18_QE21_ADJNSAF	X2014_AUG_18_QE22_ID	X2014_AUG_18_QE22_PW	X2014_AUG_18_QE22_NUMPEPSTOT	X2014_AUG_18_QE22_NUMPEPSUNIQ	X2014_AUG_18_QE22_NUMSPECSTOT	X2014_AUG_18_QE22_TOTNSAF	X2014_AUG_18_QE22_NUMSPECSUNIQ	X2014_AUG_18_QE22_UNIQNSAF	X2014_AUG_18_QE22_NUMSPECSADJ	X2014_AUG_18_QE22_ADJNSAF	X2014_AUG_18_QE23_ID	X2014_AUG_18_QE23_PW	X2014_AUG_18_QE23_NUMPEPSTOT	X2014_AUG_18_QE23_NUMPEPSUNIQ	X2014_AUG_18_QE23_NUMSPECSTOT	X2014_AUG_18_QE23_TOTNSAF	X2014_AUG_18_QE23_NUMSPECSUNIQ	X2014_AUG_18_QE23_UNIQNSAF	X2014_AUG_18_QE23_NUMSPECSADJ	X2014_AUG_18_QE23_ADJNSAF	X2014_AUG_18_QE28_ID	X2014_AUG_18_QE28_PW	X2014_AUG_18_QE28_NUMPEPSTOT	X2014_AUG_18_QE28_NUMPEPSUNIQ	X2014_AUG_18_QE28_NUMSPECSTOT	X2014_AUG_18_QE28_TOTNSAF	X2014_AUG_18_QE28_NUMSPECSUNIQ	X2014_AUG_18_QE28_UNIQNSAF	X2014_AUG_18_QE28_NUMSPECSADJ	X2014_AUG_18_QE28_ADJNSAF	X2014_AUG_18_QE29_ID	X2014_AUG_18_QE29_PW	X2014_AUG_18_QE29_NUMPEPSTOT	X2014_AUG_18_QE29_NUMPEPSUNIQ	X2014_AUG_18_QE29_NUMSPECSTOT	X2014_AUG_18_QE29_TOTNSAF	X2014_AUG_18_QE29_NUMSPECSUNIQ	X2014_AUG_18_QE29_UNIQNSAF	X2014_AUG_18_QE29_NUMSPECSADJ	X2014_AUG_18_QE29_ADJNSAF	X2014_AUG_18_QE30_ID	X2014_AUG_18_QE30_PW	X2014_AUG_18_QE30_NUMPEPSTOT	X2014_AUG_18_QE30_NUMPEPSUNIQ	X2014_AUG_18_QE30_NUMSPECSTOT	X2014_AUG_18_QE30_TOTNSAF	X2014_AUG_18_QE30_NUMSPECSUNIQ	X2014_AUG_18_QE30_UNIQNSAF	X2014_AUG_18_QE30_NUMSPECSADJ	X2014_AUG_18_QE30_ADJNSAF	X2014_AUG_18_QE33_ID	X2014_AUG_18_QE33_PW	X2014_AUG_18_QE33_NUMPEPSTOT	X2014_AUG_18_QE33_NUMPEPSUNIQ	X2014_AUG_18_QE33_NUMSPECSTOT	X2014_AUG_18_QE33_TOTNSAF	X2014_AUG_18_QE33_NUMSPECSUNIQ	X2014_AUG_18_QE33_UNIQNSAF	X2014_AUG_18_QE33_NUMSPECSADJ	X2014_AUG_18_QE33_ADJNSAF	X2014_AUG_18_QE34_ID	X2014_AUG_18_QE34_PW	X2014_AUG_18_QE34_NUMPEPSTOT	X2014_AUG_18_QE34_NUMPEPSUNIQ	X2014_AUG_18_QE34_NUMSPECSTOT	X2014_AUG_18_QE34_TOTNSAF	X2014_AUG_18_QE34_NUMSPECSUNIQ	X2014_AUG_18_QE34_UNIQNSAF	X2014_AUG_18_QE34_NUMSPECSADJ	X2014_AUG_18_QE34_ADJNSAF	X2014_AUG_18_QE35_ID	X2014_AUG_18_QE35_PW	X2014_AUG_18_QE35_NUMPEPSTOT	X2014_AUG_18_QE35_NUMPEPSUNIQ	X2014_AUG_18_QE35_NUMSPECSTOT	X2014_AUG_18_QE35_TOTNSAF	X2014_AUG_18_QE35_NUMSPECSUNIQ	X2014_AUG_18_QE35_UNIQNSAF	X2014_AUG_18_QE35_NUMSPECSADJ	X2014_AUG_18_QE35_ADJNSAF	X2014_AUG_18_QE41_ID	X2014_AUG_18_QE41_PW	X2014_AUG_18_QE41_NUMPEPSTOT	X2014_AUG_18_QE41_NUMPEPSUNIQ	X2014_AUG_18_QE41_NUMSPECSTOT	X2014_AUG_18_QE41_TOTNSAF	X2014_AUG_18_QE41_NUMSPECSUNIQ	X2014_AUG_18_QE41_UNIQNSAF	X2014_AUG_18_QE41_NUMSPECSADJ	X2014_AUG_18_QE41_ADJNSAF	X2014_AUG_18_QE42_ID	X2014_AUG_18_QE42_PW	X2014_AUG_18_QE42_NUMPEPSTOT	X2014_AUG_18_QE42_NUMPEPSUNIQ	X2014_AUG_18_QE42_NUMSPECSTOT	X2014_AUG_18_QE42_TOTNSAF	X2014_AUG_18_QE42_NUMSPECSUNIQ	X2014_AUG_18_QE42_UNIQNSAF	X2014_AUG_18_QE42_NUMSPECSADJ	X2014_AUG_18_QE42_ADJNSAF	X2014_AUG_18_QE43_ID	X2014_AUG_18_QE43_PW	X2014_AUG_18_QE43_NUMPEPSTOT	X2014_AUG_18_QE43_NUMPEPSUNIQ	X2014_AUG_18_QE43_NUMSPECSTOT	X2014_AUG_18_QE43_TOTNSAF	X2014_AUG_18_QE43_NUMSPECSUNIQ	X2014_AUG_18_QE43_UNIQNSAF	X2014_AUG_18_QE43_NUMSPECSADJ	X2014_AUG_18_QE43_ADJNSAF	X2014_AUG_18_QE450_ID	X2014_AUG_18_QE450_PW	X2014_AUG_18_QE450_NUMPEPSTOT	X2014_AUG_18_QE450_NUMPEPSUNIQ	X2014_AUG_18_QE450_NUMSPECSTOT	X2014_AUG_18_QE450_TOTNSAF	X2014_AUG_18_QE450_NUMSPECSUNIQ	X2014_AUG_18_QE450_UNIQNSAF	X2014_AUG_18_QE450_NUMSPECSADJ	X2014_AUG_18_QE450_ADJNSAF	X2014_AUG_18_QE453_ID	X2014_AUG_18_QE453_PW	X2014_AUG_18_QE453_NUMPEPSTOT	X2014_AUG_18_QE453_NUMPEPSUNIQ	X2014_AUG_18_QE453_NUMSPECSTOT	X2014_AUG_18_QE453_TOTNSAF	X2014_AUG_18_QE453_NUMSPECSUNIQ	X2014_AUG_18_QE453_UNIQNSAF	X2014_AUG_18_QE453_NUMSPECSADJ	X2014_AUG_18_QE453_ADJNSAF	X2014_AUG_18_QE46_ID	X2014_AUG_18_QE46_PW	X2014_AUG_18_QE46_NUMPEPSTOT	X2014_AUG_18_QE46_NUMPEPSUNIQ	X2014_AUG_18_QE46_NUMSPECSTOT	X2014_AUG_18_QE46_TOTNSAF	X2014_AUG_18_QE46_NUMSPECSUNIQ	X2014_AUG_18_QE46_UNIQNSAF	X2014_AUG_18_QE46_NUMSPECSADJ	X2014_AUG_18_QE46_ADJNSAF	X2014_AUG_18_QE47_ID	X2014_AUG_18_QE47_PW	X2014_AUG_18_QE47_NUMPEPSTOT	X2014_AUG_18_QE47_NUMPEPSUNIQ	X2014_AUG_18_QE47_NUMSPECSTOT	X2014_AUG_18_QE47_TOTNSAF	X2014_AUG_18_QE47_NUMSPECSUNIQ	X2014_AUG_18_QE47_UNIQNSAF	X2014_AUG_18_QE47_NUMSPECSADJ	X2014_AUG_18_QE47_ADJNSAF	X2014_AUG_18_QE54_ID	X2014_AUG_18_QE54_PW	X2014_AUG_18_QE54_NUMPEPSTOT	X2014_AUG_18_QE54_NUMPEPSUNIQ	X2014_AUG_18_QE54_NUMSPECSTOT	X2014_AUG_18_QE54_TOTNSAF	X2014_AUG_18_QE54_NUMSPECSUNIQ	X2014_AUG_18_QE54_UNIQNSAF	X2014_AUG_18_QE54_NUMSPECSADJ	X2014_AUG_18_QE54_ADJNSAF	X2014_AUG_18_QE55_ID	X2014_AUG_18_QE55_PW	X2014_AUG_18_QE55_NUMPEPSTOT	X2014_AUG_18_QE55_NUMPEPSUNIQ	X2014_AUG_18_QE55_NUMSPECSTOT	X2014_AUG_18_QE55_TOTNSAF	X2014_AUG_18_QE55_NUMSPECSUNIQ	X2014_AUG_18_QE55_UNIQNSAF	X2014_AUG_18_QE55_NUMSPECSADJ	X2014_AUG_18_QE55_ADJNSAF
SRR493637.166855.2_2	160	1	F5X2MQL02FHL6F.2 length=481	22	1006-a	1.0	1.0	1.0	0.999	1.0	0.999	19	19	200	200	435-a	1.0	6	6	6	13.3934	6	140.6485	6	94.7692	416-a	1.0	9	9	10	21.8638	10	239.372	10	157.3408	391-a	1.0	10	8	13	25.175	10	210.0682	13	181.9567	521-h	0.0	5	0	9	23.6989	0	0.0	0	0.0	440-a	1.0	8	8	9	19.7209	9	196.0076	9	129.4706	426-a	1.0	10	10	14	27.2021	14	280.0794	14	184.8181	500-h	0.0	5	0	8	17.6292	0	0.0	0	0.0	432-a	1.0	9	9	13	31.4961	13	286.5141	13	193.0192	476-a	1.0	8	8	8	17.1038	8	151.8901	8	101.7281	420-a	1.0	7	7	8	22.691	8	199.4878	8	133.0546	569-c	1.0	7	7	8	17.2066	8	162.3898	8	108.0835	456-a	1.0	6	6	8	17.8019	8	160.7229	8	104.0645	509-a	1.0	7	7	8	21.5993	8	163.8102	8	113.2933	403-a	1.0	8	8	9	18.7782	9	199.0389	9	129.6588	435-a	1.0	7	7	8	21.2757	8	173.603	8	120.1372	534-h	0.0	4	0	5	12.9432	0	0.0	0	0.0	421-a	1.0	9	9	12	25.2336	12	277.086	12	183.0091	499-a	1.0	11	11	13	36.781	13	259.005	13	184.2782	426-a	1.0	6	6	8	16.6271	8	168.315	8	111.6034	446-a	1.0	6	6	7	14.1584	7	148.3478	7	97.3926	576-b	1.0	7	7	8	20.089	8	161.5041	8	107.159	437-a	1.0	7	7	8	17.4543	8	148.7318	8	101.3104
SRR493637.80348.2_1	162	1	F5WBQHT02F661G.2 length=485	22	1006-b	1.0	1.0	1.0	0.999	1.0	0.999	12	12	143	143	435-c	0.7499	3	0	5	11.0234	0	0.0	0	0.0	416-c	0.7499	4	0	5	10.7969	0	0.0	0	0.0	478-d	0.0	2	0	4	7.6505	0	0.0	0	0.0	521-s	0.0	5	0	8	20.8056	0	0.0	0	0.0	440-c	0.8749	4	0	6	12.985	0	0.0	0	0.0	426-u	0.0	4	0	6	11.5141	0	0.0	0	0.0	500-s	0.0	4	0	6	13.0587	0	0.0	0	0.0	432-c	0.75	4	0	5	11.9643	0	0.0	0	0.0	476-b	1.0	7	1	10	21.1158	1	18.7519	10	125.5903	556-a	1.0	5	5	7	19.6095	7	172.3968	7	114.9854	569-p	0.0	7	0	9	19.1184	0	0.0	0	0.0	456-p	0.0	5	0	6	13.1866	0	0.0	0	0.0	509-r	0.0	5	0	6	15.9995	0	0.0	0	0.0	403-r	0.0	3	0	4	8.2428	0	0.0	0	0.0	435-q	0.0	4	0	5	13.1331	0	0.0	0	0.0	534-s	0.0	6	0	9	23.0101	0	0.0	0	0.0	421-t	0.0	6	0	8	16.6147	0	0.0	0	0.0	499-t	0.0	4	0	6	16.7663	0	0.0	0	0.0	426-s	0.0	4	0	6	12.3163	0	0.0	0	0.0	446-c	0.8749	5	0	6	11.9859	0	0.0	0	0.0	576-t	0.0	6	0	8	19.8409	0	0.0	0	0.0	437-c	0.875	5	0	7	15.0839	0	0.0	0	0.0
SRR493637.126266.2_6	191	1	F5WBQHT02FK4SV.2 length=572	15	1006-c	1.0	1.0	1.0	0.999	1.0	0.999	8	7	48	36	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	478-b	1.0	3	2	3	4.8667	2	35.1947	3	35.1749	521-d	0.0	5	0	7	15.4408	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	426-d	0.9996	3	1	3	4.883	1	16.7587	2	22.1174	500-c	0.9899	4	1	4	7.384	1	19.7171	3	38.1939	null	0.0	0	0	0	0.0	0	0.0	0	0.0	476-f	0.0	2	0	2	3.582	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	569-d	0.9899	5	1	6	10.8104	1	17.0042	6	67.9058	456-d	0.0	1	0	1	1.8641	0	0.0	0	0.0	509-d	0.0	1	0	1	2.2617	0	0.0	0	0.0	403-e	0.0	2	0	2	3.4957	0	0.0	0	0.0	435-d	0.0	1	0	1	2.2278	0	0.0	0	0.0	534-d	0.0	4	0	4	8.674	0	0.0	0	0.0	421-d	0.9898	4	1	4	7.046	1	19.3428	3	38.3265	499-d	0.9999	2	1	3	7.1103	1	16.6898	1	11.8746	426-d	0.9854	3	1	3	5.2232	1	17.6246	2	23.3724	null	0.0	0	0	0	0.0	0	0.0	0	0.0	576-d	0.9899	4	1	4	8.4142	1	16.9114	3	33.6625	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.167047.2_1	252	1	F5X2MQL02HRB34.2 length=756	7	1007-a	0.9965	1.0	1.0	0.999	1.0	0.999	2	2	7	7	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	901-a	0.9794	1	1	1	1.2295	1	13.3377	1	8.8868	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	978-a	0.9785	1	1	1	1.3991	1	14.9443	1	9.6495	1668-a	0.6858	1	1	1	1.5383	1	13.9934	1	9.4271	null	0.0	0	0	0	0.0	0	0.0	0	0.0	949-a	0.983	1	1	1	1.8009	1	15.8324	1	10.5599	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	875-a	0.9867	1	1	1	1.6436	1	14.7938	1	10.3763	null	0.0	0	0	0	0.0	0	0.0	0	0.0	812-a	0.9947	1	1	1	1.7964	1	12.6498	1	9.0002	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	738-a	0.994	1	1	1	1.3853	1	11.8041	1	8.0405
SRR493637.16744.2_3	180	1	F5WBQHT01CSOD7.2 length=541	22	1008-a	1.0	1.0	1.0	0.999	1.0	0.999	5	5	63	63	437-a	1.0	4	4	4	7.9368	4	83.3472	4	56.1595	417-a	1.0	5	5	5	9.7172	5	106.3875	5	69.9293	393-a	1.0	3	3	3	5.1641	3	56.0182	3	37.3245	428-a	1.0	3	3	3	7.0219	3	62.3634	3	43.4291	442-a	1.0	3	3	6	11.6865	6	116.1526	6	76.7233	428-a	1.0	3	3	4	6.9085	4	71.1313	4	46.9379	417-a	1.0	2	2	3	5.8764	3	62.7662	3	40.528	434-a	1.0	3	3	3	6.4607	3	58.7721	3	39.5937	478-a	1.0	2	2	2	3.8009	2	33.7534	2	22.6063	421-a	1.0	3	3	4	10.0849	4	88.6612	4	59.1354	483-a	1.0	2	2	2	3.8237	2	36.0866	2	24.0185	727-a	0.9935	1	1	1	1.978	1	17.8581	1	11.5627	831-a	0.9944	1	1	1	2.3999	1	18.2011	1	12.5881	105-a	1.0	2	2	3	5.5639	3	58.9745	3	38.4174	116-a	1.0	2	2	2	4.7279	2	38.5784	2	26.6972	1074-a	0.9638	1	1	1	2.301	1	20.7113	1	14.5269	586-a	0.9996	2	2	2	3.7383	2	41.0498	2	27.1125	1003-a	0.9941	1	1	1	2.5149	1	17.7097	1	12.6002	428-a	1.0	3	3	4	7.3898	4	74.8067	4	49.6015	713-a	0.9947	1	1	2	3.5958	2	37.6756	2	24.7346	481-a	1.0	2	2	2	4.4642	2	35.8898	2	23.8131	439-a	1.0	3	3	5	9.6968	5	82.6288	5	56.2835
SRR493637.167665.2_2	178	1	F5X2MQL02I3E19.2 length=536	19	1009-a	1.0	1.0	1.0	0.999	1.0	0.999	12	12	69	69	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	614-a	0.995	1	1	1	1.7407	1	18.8825	1	12.5813	429-a	1.0	4	4	6	14.2016	6	126.1283	6	87.834	null	0.0	0	0	0	0.0	0	0.0	0	0.0	42-a	1.0	2	2	2	3.4931	2	35.9652	2	23.7327	418-a	1.0	4	4	5	9.9041	5	105.7857	5	68.3057	435-a	1.0	3	3	4	8.7111	4	79.2433	4	53.3847	479-a	1.0	8	8	8	15.3742	8	136.5304	8	91.441	422-a	1.0	4	4	4	10.1982	4	89.6574	4	59.7998	484-a	1.0	4	4	4	7.7333	4	72.9842	4	48.5768	678-a	0.9935	1	1	1	2.0002	1	18.0587	1	11.6926	54-a	1.0	3	3	3	7.2807	3	55.2169	3	38.1887	1396-a	0.8443	1	1	1	1.8755	1	19.879	1	12.9497	2123-a	0.7135	1	1	1	2.3905	1	19.506	1	13.4986	48-a	1.0	3	3	4	9.3075	4	83.7762	4	58.7603	423-a	1.0	4	4	7	13.2311	7	145.2885	7	95.9598	502-a	1.0	3	3	5	12.716	5	89.5437	5	63.709	50-a	1.0	2	2	3	5.6046	3	56.7354	3	37.6191	673-a	0.9947	1	1	1	1.8181	1	19.0495	1	12.5063	482-a	1.0	6	6	7	15.8003	7	127.0257	7	84.2824	117-a	1.0	2	2	2	3.9223	2	33.4229	2	22.7664
SRR493637.123940.2_3	175	1	F5WBQHT02GWY8K.2 length=526	6	101-a	0.9928	1.0	1.0	0.9987	1.0	0.9987	2	2	6	6	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1514-a	0.7929	1	1	1	1.7765	1	18.2909	1	12.0698	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1078-a	0.9928	1	1	1	2.4685	1	18.7212	1	12.9478	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1471-a	0.8442	1	1	1	2.5868	1	18.2157	1	12.9602	1277-a	0.8759	1	1	1	1.9002	1	19.236	1	12.7547	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1563-a	0.8015	1	1	1	2.2959	1	18.4576	1	12.2467	1320-a	0.8434	1	1	1	1.9948	1	16.9979	1	11.5783
SRR493637.167946.2_4	183	1	F5X2MQL02HD10L.2 length=550	22	1010-a	1.0	1.0	1.0	0.999	1.0	0.999	37	37	1437	1437	438-a	1.0	18	13	88	171.7476	55	1127.2373	88	1215.255	418-a	1.0	16	12	82	156.7502	53	1109.2209	82	1128.0391	395-a	1.0	18	14	68	115.1342	39	716.2982	68	832.1519	430-a	1.0	18	18	38	87.4859	38	776.9872	38	541.0833	443-a	1.0	20	14	97	185.8343	65	1237.692	97	1220.0261	430-a	1.0	18	15	48	81.5427	32	559.7214	48	554.0216	419-a	1.0	15	15	38	73.2144	38	782.0047	38	504.9393	436-a	1.0	15	11	82	173.6988	53	1021.2862	82	1064.4859	480-a	1.0	18	18	66	123.3719	66	1095.6008	66	733.7768	423-a	1.0	9	8	36	89.276	34	741.266	36	523.4934	485-a	1.0	21	16	57	107.1885	39	692.1534	57	673.3068	458-a	1.0	19	14	72	140.0807	48	843.1364	72	818.8681	510-a	1.0	20	15	64	151.0774	45	805.6239	64	792.4337	405-a	1.0	21	16	75	136.8177	45	870.1155	75	944.6907	437-a	1.0	24	16	91	211.5939	58	1100.4344	91	1194.8075	440-a	1.0	18	13	39	88.2684	23	468.5513	39	557.2596	424-a	1.0	17	14	49	90.0873	36	726.7829	49	653.366	503-a	1.0	17	12	70	173.1599	48	836.1322	70	867.5559	429-a	1.0	21	15	58	105.3956	39	717.4084	58	707.4317	447-a	1.0	19	14	88	155.6205	58	1074.6822	88	1070.4819	484-a	1.0	24	18	62	136.1219	36	635.4261	62	726.1049	440-a	1.0	19	13	69	131.6223	44	715.2129	69	763.9797
SRR493637.168208.2_4	168	1	F5X2MQL02HIKPD.2 length=505	22	1011-a	1.0	1.0	1.0	0.999	1.0	0.999	15	12	157	87	462-b	1.0	4	2	5	10.6297	2	44.6503	2	30.0855	420-a	1.0	4	2	6	12.4936	2	45.5947	3	44.9545	397-a	1.0	6	4	8	14.7546	4	80.026	5	66.6508	432-a	1.0	7	5	10	25.0782	6	133.636	7	108.5726	445-a	1.0	3	2	6	12.5212	3	62.2246	4	54.8024	432-a	1.0	6	4	8	14.8039	4	76.2121	5	62.8633	421-a	1.0	5	3	8	16.7898	4	89.666	5	72.3715	439-a	1.0	4	3	6	13.8445	3	62.9701	4	56.5624	483-a	1.0	5	3	8	16.2894	4	72.3286	5	60.5525	425-a	1.0	4	3	6	16.2078	3	71.2456	4	63.3593	541-b	1.0	6	4	7	14.3388	4	77.3285	4	51.4683	460-a	1.0	5	4	7	14.8349	4	76.5347	5	61.9432	511-a	1.0	5	4	7	17.9995	4	78.0049	5	67.4365	407-a	1.0	3	2	6	11.9227	3	63.187	4	54.882	439-a	1.0	4	3	4	10.1313	3	62.0011	3	42.9062	442-a	1.0	7	5	7	17.2576	5	110.9535	5	77.8224	426-a	1.0	6	4	7	14.0187	4	87.9638	5	72.6227	505-a	1.0	5	4	7	18.8621	4	75.8989	5	67.5012	431-a	1.0	8	6	10	19.7941	7	140.2625	8	106.289	449-a	1.0	6	5	10	19.2631	7	141.2836	8	106.0055	486-a	1.0	7	5	9	21.5239	5	96.1334	6	76.5422	442-a	1.0	3	2	5	10.3894	2	35.4123	3	36.1823
SRR493637.168901.2_5	172	1	F5X2MQL02H5KDU.2 length=518	22	1012-a	1.0	1.0	1.0	0.999	1.0	0.999	9	9	61	61	495-f	0.0	2	0	2	4.153	0	0.0	0	0.0	378-a	0.9986	2	1	3	6.1015	1	22.2672	2	29.2727	449-c	0.0	1	0	1	1.8014	0	0.0	0	0.0	433-a	1.0	3	3	3	7.3485	3	65.2641	3	45.449	407-a	0.999	2	1	2	4.0767	1	20.2592	2	26.7639	692-a	0.9954	1	1	1	1.8075	1	18.6099	1	12.2803	388-a	1.0	2	2	3	6.1497	3	65.6855	3	42.413	398-a	0.9996	2	1	3	6.7612	1	20.5019	2	27.6235	442-a	1.0	2	2	2	3.9776	2	35.3233	2	23.6577	69-a	1.0	3	3	3	7.9155	3	69.5888	3	46.4144	441-a	1.0	5	5	5	10.0038	5	94.4127	5	62.8392	424-a	0.9961	2	1	3	6.21	1	18.6887	2	24.201	575-b	1.0	4	2	4	10.0462	2	38.0954	2	26.3473	408-a	0.9999	4	2	4	7.7636	2	41.145	4	53.6057	493-b	0.9982	2	1	2	4.9478	1	20.1864	1	13.9694	706-a	0.9968	1	1	1	2.408	1	21.6746	1	15.2025	387-a	0.9998	2	1	3	5.8683	1	21.4795	2	28.3735	574-c	0.0	2	0	3	7.8957	0	0.0	0	0.0	479-b	0.9788	3	1	3	5.8001	1	19.5715	3	38.9314	495-f	0.0	2	0	3	5.6445	0	0.0	0	0.0	548-b	0.9899	4	1	4	9.3437	1	18.7796	1	12.4604	498-b	0.998	2	1	3	6.0887	1	17.2944	2	23.5605
SRR493637.197844.2_4	175	1	F5X2MQL02GXP7T.2 length=525	22	1012-b	1.0	1.0	0.9999	0.999	1.0	0.999	9	9	67	67	495-a	1.0	4	4	4	8.1636	4	85.7286	4	57.7641	378-b	0.9931	2	1	3	5.9969	1	21.8854	2	28.7709	449-a	1.0	3	3	3	5.3117	3	57.6187	3	38.3909	433-d	0.0	2	0	2	4.815	0	0.0	0	0.0	407-b	0.9932	2	1	2	4.0068	1	19.9119	2	26.3051	692-a	0.9954	1	1	1	1.7765	1	18.2909	1	12.0698	388-b	0.0	1	0	2	4.0295	0	0.0	0	0.0	398-b	0.9921	2	1	3	6.6453	1	20.1504	2	27.15	442-b	0.0	1	0	1	1.9547	0	0.0	0	0.0	347-d	0.0	3	0	3	7.7798	0	0.0	0	0.0	441-c	0.0	4	0	4	7.8659	0	0.0	0	0.0	424-b	0.9933	2	1	3	6.1035	1	18.3683	2	23.7862	575-a	1.0	4	2	5	12.3425	3	56.1635	5	64.739	408-b	0.9899	3	1	3	5.7229	1	20.2198	1	13.1717	493-a	1.0	3	2	3	7.2945	2	39.6807	3	41.1899	706-a	0.9968	1	1	1	2.3668	1	21.3031	1	14.9419	387-b	0.9897	2	1	3	5.7677	1	21.1113	2	27.8871	574-a	1.0	4	4	5	12.934	5	91.0787	5	64.8011	479-a	0.9974	3	1	3	5.7007	1	19.236	3	38.264	495-a	1.0	3	3	4	7.397	4	77.5042	4	50.8826	548-a	1.0	5	2	5	11.4794	2	36.9152	5	61.2337	498-a	1.0	3	2	4	7.9791	2	33.9958	3	34.735
