PROTID	sample 27
CHOYP_BRAFLDRAFT_230181.1.1|m.61583	7
CHOYP_UBC12.1.1|m.51806	7
CHOYP_PSME4.1.1|m.18992	7
CHOYP_LOC100366424.1.1|m.29609	7
CHOYP_PDXDC1.1.1|m.11298	7
CHOYP_PHUM_PHUM305910.1.2|m.58404	7
CHOYP_THTR.1.1|m.25923	7
CHOYP_UUR10_0415.1.1|m.64919	7
CHOYP_BRAFLDRAFT_245349.1.1|m.45479	7
CHOYP_LOC552024.1.1|m.5290	7
CHOYP_PHUM_PHUM544530.1.1|m.38469	7
CHOYP_DSIM_GD13062.1.1|m.3175	7
CHOYP_C1QL2.19.32|m.29743	7
CHOYP_LOC100068494.1.1|m.8733	7
CHOYP_LOC574740.1.1|m.29924	7
CHOYP_RLA0.3.7|m.42195	7
CHOYP_BRAFLDRAFT_121667.1.2|m.12193	7
CHOYP_PPWD1.1.1|m.48713	7
CHOYP_contig_007164|m.8244	7
CHOYP_BRAFLDRAFT_81509.1.1|m.31565	7
CHOYP_RPA12.1.1|m.48818	7
CHOYP_BRAFLDRAFT_223476.1.1|m.30983	7
CHOYP_NEMVEDRAFT_V1G226328.1.1|m.11691	7
CHOYP_PDDC1.1.1|m.16484	7
CHOYP_BRAFLDRAFT_76885.1.1|m.20259	7
CHOYP_CASP7.18.23|m.52787	7
CHOYP_BRAFLDRAFT_208436.22.32|m.59131	7
CHOYP_BRAFLDRAFT_73991.2.2|m.60726	7
CHOYP_RPS27L.1.1|m.21535	7
CHOYP_CTRL.1.1|m.48654	7
CHOYP_ZN622.1.1|m.2103	7
CHOYP_BRAFLDRAFT_284587.2.3|m.15867	7
CHOYP_E41L3.2.2|m.57999	7
CHOYP_LOC100743548.1.2|m.18991	7
CHOYP_NID2.1.2|m.5776	7
CHOYP_BRAFLDRAFT_85994.3.10|m.7126	7
CHOYP_PEAR1.8.16|m.41400	7
CHOYP_contig_025759|m.29400	7
CHOYP_EMC2.2.2|m.21018	7
CHOYP_LOC100641969.1.1|m.7196	7
CHOYP_contig_008452|m.9831	7
CHOYP_AMPD2.1.2|m.1295	7
CHOYP_EHI_072050.5.8|m.47580	7
CHOYP_contig_003882|m.4416	7
CHOYP_TRIO.1.1|m.49282	7
CHOYP_DYH1.1.1|m.46156	6
CHOYP_LOC100378644.2.2|m.58497	6
CHOYP_LOC100185549.5.6|m.62694	6
CHOYP_BRAFLDRAFT_125840.1.1|m.58396	6
CHOYP_PHUM_PHUM596940.1.1|m.2151	6
CHOYP_BRAFLDRAFT_287019.1.1|m.36911	6
CHOYP_LOC100633077.1.4|m.4444	6
CHOYP_LOC581113.2.2|m.57598	6
CHOYP_LOC100180716.1.2|m.860	6
CHOYP_PERQ2.2.2|m.40796	6
CHOYP_LOC100373083.1.2|m.19987	6
CHOYP_LOC100558815.1.1|m.30536	6
CHOYP_BAG6A.1.1|m.25802	6
CHOYP_KLC.2.3|m.40314	6
CHOYP_LYPA2.1.1|m.45740	6
CHOYP_LOC100367837.1.1|m.56015	6
CHOYP_LOC100366451.1.1|m.10500	6
CHOYP_LOC100376151.1.1|m.21094	6
CHOYP_SAMH1.12.12|m.66249	6
CHOYP_LOC100366766.1.1|m.56292	6
CHOYP_LOC100368661.1.1|m.60830	6
CHOYP_LOC660338.1.1|m.33595	6
CHOYP_NIT2B.1.1|m.18389	6
CHOYP_TIMP3.5.9|m.39776	6
CHOYP_GSTZ1.1.1|m.56540	6
CHOYP_LOC100879890.1.1|m.4963	6
CHOYP_LOC589177.1.1|m.52878	6
CHOYP_GOLGA4.3.3|m.55461	6
CHOYP_BCAT1.1.1|m.54127	6
CHOYP_NEMVEDRAFT_V1G157638.1.1|m.31214	6
CHOYP_RL22.4.4|m.37418	6
CHOYP_LOC100370139.3.4|m.58156	6
CHOYP_contig_025032|m.28479	6
CHOYP_ISCW_ISCW017519.1.2|m.935	6
CHOYP_contig_043862|m.50684	6
CHOYP_CSN4.1.1|m.18561	6
CHOYP_LOC100024935.1.1|m.2615	6
CHOYP_IKBZ.1.1|m.23083	6
CHOYP_ZADH2.1.3|m.13137	6
CHOYP_BRAFLDRAFT_114843.2.2|m.57232	6
CHOYP_FNTA.1.1|m.40996	6
CHOYP_CHTOP.1.1|m.35404	6
CHOYP_SPAT6.1.1|m.11699	6
CHOYP_GEPH.1.2|m.49093	6
CHOYP_SYWC.4.5|m.36166	6
CHOYP_VATG.1.2|m.4407	6
CHOYP_VPS4B.2.2|m.30053	6
CHOYP_LOC100368238.1.1|m.7505	6
CHOYP_LOC587610.1.3|m.16984	6
CHOYP_LOC754557.2.2|m.22904	6
CHOYP_LOC101170942.1.1|m.47597	6
CHOYP_LOC594407.1.1|m.38463	6
CHOYP_LOC100889564.1.1|m.17148	6
CHOYP_LOC100808508.1.1|m.59055	6
CHOYP_contig_015391|m.17937	6
CHOYP_BTZ.1.1|m.45914	6
CHOYP_BRAFLDRAFT_104160.1.1|m.29524	6
CHOYP_RBM25.1.2|m.41094	6
CHOYP_LOC592142.7.9|m.55467	6
CHOYP_LOC100367421.1.1|m.66338	6
CHOYP_LOC100367645.1.1|m.29695	6
CHOYP_HMCN2.9.12|m.44986	6
CHOYP_BRAFLDRAFT_116041.1.1|m.3962	6
CHOYP_LOC100366442.1.4|m.6288	6
CHOYP_HS90A.1.3|m.7725	6
CHOYP_4EBP1.1.1|m.12045	6
CHOYP_ODH.2.2|m.16624	6
CHOYP_LOC100169460.1.1|m.41302	6
CHOYP_BRAFLDRAFT_287444.3.5|m.17688	6
CHOYP_KC1A.2.2|m.64030	6
CHOYP_LOC100072802.1.1|m.27280	6
CHOYP_LOC100711334.1.1|m.16928	6
CHOYP_LOC100118354.1.4|m.27048	6
CHOYP_LOC100121687.1.1|m.57141	6
CHOYP_LOC552559.1.2|m.39702	6
CHOYP_RTCB.1.2|m.27510	6
CHOYP_contig_023724|m.26984	6
CHOYP_SMOX.1.2|m.3830	6
CHOYP_NEMVEDRAFT_V1G224038.5.5|m.50649	6
CHOYP_LOC100372241.1.1|m.9935	6
CHOYP_LOC100373864.2.2|m.55132	6
CHOYP_LOC100367659.1.1|m.9232	6
CHOYP_MYCBP2.1.1|m.27070	6
CHOYP_RL23.4.11|m.13922	6
CHOYP_CTBL1.1.1|m.22983	6
CHOYP_LOC100642349.1.1|m.53035	6
CHOYP_RPAB3.2.4|m.30639	6
CHOYP_AFG32.1.1|m.59373	6
CHOYP_LOC579737.1.1|m.14356	6
CHOYP_NTF-2.1.1|m.38498	6
CHOYP_ARF4.1.2|m.8401	6
CHOYP_DANA_GF14191.1.1|m.11942	6
CHOYP_LOC100372388.1.1|m.26623	6
CHOYP_TVAG_407710.4.4|m.62673	6
CHOYP_LOC100725472.1.2|m.5970	6
CHOYP_DANA_GF15955.1.1|m.44177	6
CHOYP_LOC100372239.1.1|m.50390	6
CHOYP_CG42749.1.1|m.30138	6
CHOYP_RU1C.1.2|m.50387	6
CHOYP_contig_023538|m.26787	6
CHOYP_PHUM_PHUM233260.1.1|m.6315	6
CHOYP_BRAFLDRAFT_89536.1.1|m.26678	6
CHOYP_BRAFLDRAFT_118718.1.1|m.14739	6
CHOYP_LOC100691455.1.1|m.3282	6
CHOYP_contig_003050|m.3358	6
CHOYP_AKT1.2.2|m.51125	6
CHOYP_ATG3.1.1|m.25570	6
CHOYP_NCKP1.1.4|m.24694	6
CHOYP_LOC100379027.1.1|m.27022	6
CHOYP_RS4.11.11|m.63584	6
CHOYP_PSIP1.1.1|m.61157	6
CHOYP_UBE4A.2.2|m.59113	6
CHOYP_LOC101164444.1.1|m.42364	6
CHOYP_LOC100374995.2.3|m.59062	6
CHOYP_CA2.1.1|m.27846	6
CHOYP_BRAFLDRAFT_265613.1.2|m.14785	6
CHOYP_LOC100372505.1.2|m.10260	6
CHOYP_VOLCADRAFT_93060.1.2|m.3949	6
CHOYP_KTNA1.2.2|m.63437	6
CHOYP_ISCW_ISCW000704.1.1|m.38250	6
CHOYP_LOC100199980.2.2|m.62746	6
CHOYP_BRAFLDRAFT_120058.1.1|m.9895	6
CHOYP_HECD1.1.1|m.27759	6
CHOYP_LOC577931.3.3|m.35020	6
CHOYP_BRAFLDRAFT_130131.1.1|m.11020	6
CHOYP_AACS.1.1|m.66267	6
CHOYP_LOC100185443.1.1|m.60976	6
CHOYP_LOC100232691.1.1|m.15025	6
CHOYP_KPC1.2.2|m.37402	6
CHOYP_NEMVEDRAFT_V1G100691.1.2|m.26774	6
CHOYP_LOC100366470.2.2|m.64705	6
CHOYP_NEMVEDRAFT_V1G100691.2.2|m.65547	6
CHOYP_SSSCA1.1.2|m.25666	6
CHOYP_BRAFLDRAFT_279978.1.1|m.30960	6
CHOYP_PARN.1.1|m.19023	6
CHOYP_DDX42.2.2|m.54450	6
CHOYP_S4A10.3.4|m.28397	6
CHOYP_CISD2.1.1|m.26823	6
CHOYP_LOC100371074.1.1|m.36435	6
CHOYP_SETD3.1.1|m.42582	6
CHOYP_UFSP2.1.1|m.36906	6
CHOYP_BRAFLDRAFT_260197.1.1|m.8081	6
CHOYP_SRAP.16.18|m.58654	6
CHOYP_TVAG_355490.6.22|m.13410	6
CHOYP_NUP214.3.3|m.52826	6
CHOYP_TYRO1.2.6|m.42960	6
CHOYP_LOC100377200.1.2|m.19811	6
CHOYP_LOC100533388.6.6|m.45695	6
CHOYP_LOC100377233.1.1|m.30409	6
CHOYP_BRAFLDRAFT_89535.1.1|m.6232	6
CHOYP_BRAFLDRAFT_113596.1.1|m.53557	6
CHOYP_contig_026816|m.30541	6
CHOYP_WHSC1.1.1|m.15308	6
CHOYP_TCPG.1.1|m.30926	6
CHOYP_contig_003549|m.4007	6
CHOYP_CBR-GLY-5.1.1|m.26441	6
CHOYP_LOC101069440.3.3|m.28439	6
CHOYP_contig_016405|m.19312	6
CHOYP_HS12B.7.14|m.40600	6
CHOYP_contig_015712|m.18387	6
CHOYP_AAEL_AAEL014931.1.1|m.24932	6
CHOYP_NUP214.2.3|m.20892	6
CHOYP_BAZ1B.1.1|m.24480	6
CHOYP_NEMVEDRAFT_V1G86312.1.1|m.10844	6
CHOYP_NRDC.1.1|m.28526	6
CHOYP_PWAP.1.1|m.44818	6
CHOYP_contig_039169|m.44357	6
CHOYP_LOC100372473.2.5|m.35440	6
CHOYP_LOC100185549.1.6|m.31232	5
CHOYP_GALK2.1.2|m.5222	5
CHOYP_YAHB.1.1|m.25422	5
CHOYP_LOC100755189.1.1|m.33307	5
CHOYP_LOC100180855.2.4|m.46097	5
CHOYP_MEP50.1.1|m.12931	5
CHOYP_NUP98.1.1|m.8689	5
CHOYP_ATIC.1.1|m.17816	5
CHOYP_ARPC4.2.2|m.35677	5
CHOYP_LOC373223.1.1|m.48226	5
CHOYP_SHLB1.2.2|m.54016	5
CHOYP_GSPATT00037947001.1.1|m.24620	5
CHOYP_ODH.1.2|m.1327	5
CHOYP_TNRC6A.1.2|m.16253	5
CHOYP_PTER.1.2|m.28985	5
CHOYP_RFX3.1.1|m.55790	5
CHOYP_BRAFLDRAFT_123087.2.2|m.27308	5
CHOYP_LOC100744356.1.1|m.49326	5
CHOYP_LOC100377682.1.1|m.31441	5
CHOYP_RS6.8.12|m.36342	5
CHOYP_NEMVEDRAFT_V1G169195.1.1|m.2476	5
CHOYP_FNTB.1.1|m.45546	5
CHOYP_PTN11.4.4|m.62827	5
CHOYP_LOC100373287.1.1|m.36226	5
CHOYP_LSM2.1.2|m.54283	5
CHOYP_CPSF5.1.2|m.59012	5
CHOYP_HPGD.1.3|m.50258	5
CHOYP_NEMVEDRAFT_V1G97278.2.2|m.63646	5
CHOYP_contig_034410|m.39066	5
CHOYP_LOC100533450.1.1|m.54334	5
CHOYP_KCMF1.1.1|m.62675	5
CHOYP_DDX23.1.1|m.20196	5
CHOYP_LOC101069440.1.3|m.4206	5
CHOYP_LOC100123890.1.1|m.11450	5
CHOYP_contig_014947|m.17245	5
CHOYP_BRAFLDRAFT_281754.1.1|m.27604	5
CHOYP_BRAFLDRAFT_121927.1.1|m.47211	5
CHOYP_1433G.2.2|m.63451	5
CHOYP_COX1.5.15|m.24406	5
CHOYP_LOC575509.2.2|m.63548	5
CHOYP_LOC100882263.1.1|m.48839	5
CHOYP_LOC100377362.1.1|m.10266	5
CHOYP_LOC594665.1.1|m.8448	5
CHOYP_GSHB.1.1|m.27512	5
CHOYP_RGN.1.1|m.30406	5
CHOYP_CRLF3.1.2|m.8760	5
CHOYP_SMP_159010.1.1.1|m.56000	5
CHOYP_TEFF2.1.1|m.26857	5
CHOYP_LOC101167642.1.1|m.31028	5
CHOYP_LOC100367237.2.2|m.47349	5
CHOYP_contig_015341|m.17864	5
CHOYP_SEH1.1.1|m.55025	5
CHOYP_SRPK2.1.1|m.5002	5
CHOYP_LOC100367460.1.1|m.62925	5
CHOYP_LOC100372473.3.5|m.39839	5
CHOYP_DHTK1.1.1|m.8425	5
CHOYP_DYHC2.2.2|m.31941	5
CHOYP_LOC660381.1.1|m.6379	5
CHOYP_BRAFLDRAFT_263840.1.1|m.51673	5
CHOYP_LOC578627.1.1|m.61950	5
CHOYP_TXNDC9.1.1|m.22863	5
CHOYP_PHUM_PHUM353470.1.1|m.63458	5
CHOYP_contig_005590|m.6345	5
CHOYP_LOC100377058.1.1|m.22299	5
CHOYP_RBM20.1.2|m.2222	5
CHOYP_SMP_051990.1.7|m.327	5
CHOYP_ISCW_ISCW017188.1.1|m.23179	5
CHOYP_LOC578284.1.1|m.30567	5
CHOYP_SART1.1.1|m.14398	5
CHOYP_contig_002369|m.2605	5
CHOYP_BRAFLDRAFT_281480.1.1|m.22697	5
CHOYP_THOC7.1.1|m.6771	5
CHOYP_CALM.50.50|m.67046	5
CHOYP_LOC100377243.1.1|m.6500	5
CHOYP_EFGM.1.1|m.16632	5
CHOYP_LOC100378844.1.4|m.7322	5
CHOYP_BRAFLDRAFT_126371.3.3|m.66053	5
CHOYP_LOC100378652.1.1|m.5657	5
CHOYP_LOC100877335.1.1|m.8851	5
CHOYP_contig_053582|m.64175	5
CHOYP_BRAFLDRAFT_127065.3.7|m.15669	5
CHOYP_NASP.4.4|m.56613	5
CHOYP_LOC100371176.1.1|m.33995	5
CHOYP_MEF2A.1.1|m.21731	5
CHOYP_LOC757096.1.1|m.9762	5
CHOYP_PGDH.3.5|m.36973	5
CHOYP_BRAFLDRAFT_127100.1.2|m.2218	5
CHOYP_LOC100218754.1.1|m.60778	5
CHOYP_TMED7.1.3|m.6189	5
CHOYP_contig_023887|m.27194	5
CHOYP_PRRC1.1.1|m.6820	5
CHOYP_BRAFLDRAFT_120093.2.2|m.51468	5
CHOYP_NECX.1.1|m.56979	5
CHOYP_ISCU.1.1|m.37414	5
CHOYP_LOC100161158.1.1|m.14383	5
CHOYP_C1QL4L.3.7|m.5967	5
CHOYP_CLEC17A.1.1|m.28486	5
CHOYP_COPD.1.1|m.37390	5
CHOYP_LOC100378892.1.1|m.41502	5
CHOYP_LOC101075808.1.1|m.17712	5
CHOYP_PHUM_PHUM454570.1.1|m.28665	5
CHOYP_KAT3.1.1|m.49207	5
CHOYP_BRAFLDRAFT_280861.1.2|m.5389	5
CHOYP_LOC100704819.1.2|m.14210	5
CHOYP_LOC100883571.1.1|m.42323	5
CHOYP_LOC100374703.1.1|m.28348	5
CHOYP_LOC100701551.1.7|m.3948	5
CHOYP_RANB9.1.2|m.40766	5
CHOYP_contig_008795|m.10231	5
CHOYP_CASP10.5.7|m.49889	5
CHOYP_ANKMY2.1.1|m.18238	5
CHOYP_TMED7.2.3|m.28259	5
CHOYP_HYI.1.1|m.10528	5
CHOYP_BRAFLDRAFT_276226.2.2|m.64449	5
CHOYP_BRAFLDRAFT_57176.3.5|m.23440	5
CHOYP_LOC100708024.1.2|m.7177	5
CHOYP_SNUT2.1.1|m.19264	5
CHOYP_LIPA1.1.1|m.10892	5
CHOYP_MCES.1.2|m.15348	5
CHOYP_LOC100693708.1.1|m.7688	5
CHOYP_LOC657473.1.1|m.55374	5
CHOYP_BRAFLDRAFT_262219.2.2|m.65564	5
CHOYP_MYS.1.7|m.435	5
CHOYP_NEMVEDRAFT_V1G167853.1.2|m.20047	5
CHOYP_ISCW_ISCW007151.1.2|m.41781	5
CHOYP_contig_001114|m.1165	5
CHOYP_BRAFLDRAFT_57176.5.5|m.54727	5
CHOYP_LOC100759507.1.1|m.30604	5
CHOYP_ATC1.1.1|m.5161	5
CHOYP_NEMVEDRAFT_V1G237881.1.1|m.10098	5
CHOYP_TOP1.5.5|m.61515	5
CHOYP_ISCW_ISCW009328.2.2|m.65633	5
CHOYP_DANA_GF10165.1.1|m.59230	5
CHOYP_LOC373274.1.1|m.29721	5
CHOYP_BRAFLDRAFT_126923.1.1|m.5580	5
CHOYP_BRAFLDRAFT_123642.2.2|m.55471	5
CHOYP_MP2K6.1.1|m.38188	5
CHOYP_PPT2A.1.2|m.30339	5
CHOYP_contig_004572|m.5255	5
CHOYP_contig_054409|m.64895	5
CHOYP_LOC100378881.1.1|m.29212	5
CHOYP_contig_012395|m.14264	5
CHOYP_contig_056033|m.66621	5
CHOYP_AAEL_AAEL002456.1.1|m.35591	5
CHOYP_LOC100565534.2.3|m.29570	5
CHOYP_PPIG.1.1|m.63308	5
CHOYP_DDX46.1.1|m.52473	5
CHOYP_contig_039715|m.44911	5
CHOYP_FABP.1.2|m.51611	5
CHOYP_LOC100375747.1.1|m.36999	5
CHOYP_LOC100373170.1.1|m.10994	5
CHOYP_LOC101072178.1.1|m.65566	5
CHOYP_GNAQ.1.1|m.20698	5
CHOYP_LOC100378414.1.1|m.34038	5
CHOYP_IF4G2.1.1|m.62766	5
CHOYP_LOC100366932.1.1|m.36598	5
CHOYP_LOC100374446.1.1|m.29971	5
CHOYP_contig_013806|m.15731	5
CHOYP_contig_024742|m.28122	5
CHOYP_BRAFLDRAFT_265162.1.3|m.58969	5
CHOYP_LOC100178081.1.1|m.56365	5
CHOYP_LOC100533383.1.2|m.10358	5
CHOYP_LOC100118354.2.4|m.44636	5
CHOYP_LOC100368976.1.1|m.1873	5
CHOYP_LOC100378652.1.1|m.5658	5
CHOYP_contig_025167|m.28650	5
CHOYP_LOC100374249.1.1|m.58297	5
CHOYP_LTOR2.2.2|m.61709	5
CHOYP_GLO1.1.1|m.32382	5
CHOYP_BRAFLDRAFT_67261.1.2|m.16694	5
CHOYP_LR16A.1.3|m.9037	5
CHOYP_NEMVEDRAFT_V1G198667.14.15|m.61843	5
CHOYP_LOC100175867.1.1|m.48982	5
CHOYP_SH3KBP1.1.1|m.30545	5
CHOYP_LOC575264.1.1|m.10111	5
CHOYP_LOC100650552.1.1|m.44153	5
CHOYP_ECH1.1.1|m.29110	5
CHOYP_EF1B.2.7|m.30853	5
CHOYP_FAT1.4.4|m.63315	5
CHOYP_GRIA3.1.1|m.44173	5
CHOYP_BRAFLDRAFT_126767.1.3|m.6394	5
CHOYP_contig_053977|m.64571	5
CHOYP_BRAFLDRAFT_132336.1.1|m.26677	5
CHOYP_MP2K4.1.1|m.10635	5
CHOYP_LOC100375230.1.1|m.52612	5
CHOYP_BRAFLDRAFT_274539.3.3|m.49552	5
CHOYP_LOC100378204.1.1|m.40064	5
CHOYP_LOC593529.1.1|m.59343	5
CHOYP_contig_014354|m.16426	5
CHOYP_SPI2.8.37|m.4837	5
CHOYP_ISCW_ISCW012232.1.1|m.38746	5
CHOYP_LOC587972.1.2|m.3283	5
CHOYP_CA14.1.1|m.30677	5
CHOYP_LOC580670.6.6|m.40875	5
CHOYP_BRAFLDRAFT_275517.1.1|m.9720	5
CHOYP_TAF9.1.1|m.10395	5
CHOYP_HMCN1.19.44|m.39500	5
CHOYP_contig_038478|m.43530	5
CHOYP_SSRB.1.2|m.5816	5
CHOYP_LOC100117775.2.2|m.59969	5
CHOYP_BRAFLDRAFT_259734.1.1|m.23051	5
CHOYP_LOC100863386.1.1|m.37224	5
CHOYP_DCDC2.3.7|m.36589	5
CHOYP_AT5F1.1.1|m.12896	5
CHOYP_LOC100030710.2.4|m.13432	5
CHOYP_FLNA.6.6|m.37383	4
CHOYP_ACSL1.1.1|m.686	4
CHOYP_LOC100929680.1.2|m.17333	4
CHOYP_LOC100377024.2.2|m.63302	4
CHOYP_STXB1.1.1|m.56878	4
CHOYP_H3.1.2|m.3829	4
CHOYP_LOC100374277.2.3|m.23204	4
CHOYP_LOC583890.1.1|m.14405	4
CHOYP_BRAFLDRAFT_123087.1.2|m.6329	4
CHOYP_LOC592357.1.1|m.27228	4
CHOYP_GLIPR1L1.1.1|m.41745	4
CHOYP_RPC1.1.1|m.16568	4
CHOYP_CASP7.22.23|m.66704	4
CHOYP_TEKT5.1.1|m.60031	4
CHOYP_LOC100174996.1.1|m.27300	4
CHOYP_LOC656201.1.1|m.8657	4
CHOYP_VP33.1.2|m.1058	4
CHOYP_LOC100160077.1.1|m.62645	4
CHOYP_UBP10.1.1|m.10603	4
CHOYP_MYO15.1.1|m.66281	4
CHOYP_NPL4.1.1|m.62114	4
CHOYP_LOC100487213.2.4|m.53374	4
CHOYP_LOC100378691.2.2|m.40118	4
CHOYP_LCP2.12.14|m.40093	4
CHOYP_FAF1.1.1|m.35621	4
CHOYP_LOC100373374.1.1|m.7546	4
CHOYP_LOC100122211.1.1|m.56146	4
CHOYP_OCDH.1.1|m.1284	4
CHOYP_RAN.1.3|m.3468	4
CHOYP_LOC100897892.1.1|m.1462	4
CHOYP_LOC100888608.1.3|m.5445	4
CHOYP_VTA1.1.1|m.36056	4
CHOYP_LOC100619435.1.2|m.28884	4
CHOYP_LOC588883.2.3|m.14590	4
CHOYP_AAEL_AAEL003539.1.1|m.16619	4
CHOYP_PCP.1.1|m.59309	4
CHOYP_IMA2.1.2|m.35753	4
CHOYP_TLE4.1.1|m.19069	4
CHOYP_CAL6303_3579.1.1|m.59031	4
CHOYP_ACDOPBH.1.9|m.8787	4
CHOYP_LOC100122037.1.1|m.12516	4
CHOYP_LOC100374535.2.3|m.26026	4
CHOYP_ISCW_ISCW013378.2.3|m.11858	4
CHOYP_MDM1.1.2|m.7535	4
CHOYP_F179B.1.1|m.45817	4
CHOYP_LOC100367356.1.1|m.29181	4
CHOYP_NEMVEDRAFT_V1G168076.2.2|m.56942	4
CHOYP_LOC659398.1.1|m.9611	4
CHOYP_MTAP.1.1|m.15433	4
CHOYP_DFPA.1.1|m.29402	4
CHOYP_contig_012079|m.13839	4
CHOYP_LOC100891888.1.1|m.20756	4
CHOYP_LOC100366455.3.3|m.28840	4
CHOYP_IF4E.1.1|m.56823	4
CHOYP_LOC100367951.1.1|m.38662	4
CHOYP_LOC100368394.1.2|m.22888	4
CHOYP_BRAFLDRAFT_125862.1.1|m.27159	4
CHOYP_TOLIP.1.1|m.57590	4
CHOYP_TRIADDRAFT_29967.1.1|m.56654	4
CHOYP_LOC100367612.1.1|m.37487	4
CHOYP_LC7L3.1.1|m.20705	4
CHOYP_LOC100710612.1.1|m.5449	4
CHOYP_LOC100371881.1.2|m.3634	4
CHOYP_LOC590756.2.6|m.28777	4
CHOYP_EVL.1.1|m.57134	4
CHOYP_LOC579012.1.1|m.10830	4
CHOYP_contig_017060|m.20058	4
CHOYP_LOC100027252.1.1|m.30045	4
CHOYP_LOC100567407.1.1|m.8503	4
CHOYP_BRAFLDRAFT_223429.1.2|m.30136	4
CHOYP_LOC100540539.1.1|m.14519	4
CHOYP_NPL.1.3|m.4064	4
CHOYP_CAOG_00801.1.2|m.1579	4
CHOYP_ISCW_ISCW017707.1.1|m.58329	4
CHOYP_BRAFLDRAFT_211853.1.1|m.18681	4
CHOYP_TNPO3.1.1|m.11099	4
CHOYP_LOC100373351.1.3|m.49572	4
CHOYP_DWIL_GK17319.1.1|m.58968	4
CHOYP_PAK7.1.1|m.35662	4
CHOYP_LOC100373136.1.1|m.6977	4
CHOYP_LOC593741.1.1|m.11514	4
CHOYP_MORC2.1.1|m.6240	4
CHOYP_LOC100377267.1.1|m.49876	4
CHOYP_MUC21.1.1|m.41811	4
CHOYP_ACAD8.1.1|m.9135	4
CHOYP_contig_052396|m.62799	4
CHOYP_LOC100492442.1.1|m.16466	4
CHOYP_SNF1A.1.1|m.52779	4
CHOYP_LOC100028654.1.1|m.62088	4
CHOYP_IFT140.1.1|m.61053	4
CHOYP_CBR-LIN-24.1.1|m.5076	4
CHOYP_BRAFLDRAFT_122018.1.1|m.21774	4
CHOYP_LOC101064793.1.1|m.27191	4
CHOYP_contig_004504|m.5173	4
CHOYP_BRAFLDRAFT_59863.1.1|m.24545	4
CHOYP_LOC100877947.1.1|m.51907	4
CHOYP_RBEL1.1.1|m.174	4
CHOYP_contig_018645|m.21889	4
CHOYP_LOC100366488.1.1|m.56518	4
CHOYP_KLH36.1.2|m.12244	4
CHOYP_DBT.1.1|m.4866	4
CHOYP_MEG10.78.91|m.58715	4
CHOYP_contig_042054|m.48295	4
CHOYP_BRAFLDRAFT_106560.13.14|m.62781	4
CHOYP_ISCW_ISCW023591.1.1|m.9921	4
CHOYP_LOC100370154.1.2|m.27385	4
CHOYP_NUBP1.1.1|m.65721	4
CHOYP_BRAFLDRAFT_98740.7.7|m.65348	4
CHOYP_BRAFLDRAFT_76126.1.1|m.8736	4
CHOYP_ECHVI_0367.2.2|m.16808	4
CHOYP_PIGS.1.1|m.18959	4
CHOYP_ISCW_ISCW005791.1.1|m.53514	4
CHOYP_RPOC1.1.1|m.34397	4
CHOYP_RU2A.1.1|m.20848	4
CHOYP_LOC101069588.1.1|m.34189	4
CHOYP_PCCB.1.2|m.3057	4
CHOYP_CAOG_03463.1.1|m.16746	4
CHOYP_LOC659512.4.4|m.31246	4
CHOYP_RL39.1.2|m.5372	4
CHOYP_BRAFLDRAFT_268929.1.1|m.35240	4
CHOYP_AADAT.1.1|m.12672	4
CHOYP_BRAFLDRAFT_57258.2.3|m.48328	4
CHOYP_LOC100369194.1.1|m.42345	4
CHOYP_SCAM1.1.1|m.5509	4
CHOYP_LOC100369566.1.1|m.41492	4
CHOYP_BRAFLDRAFT_115208.1.1|m.52467	4
CHOYP_UBE4B.1.1|m.11223	4
CHOYP_MYSP.1.9|m.1100	4
CHOYP_PNCB.1.1|m.57201	4
CHOYP_RAC1.1.3|m.20870	4
CHOYP_LOC656702.1.1|m.14425	4
CHOYP_LOC100564354.1.1|m.46361	4
CHOYP_LRC40.1.2|m.20043	4
CHOYP_PHUM_PHUM574550.1.1|m.59401	4
CHOYP_UBXN4.1.1|m.22642	4
CHOYP_contig_023673|m.26924	4
CHOYP_DPER_GL17438.1.1|m.11680	4
CHOYP_LIPB1.1.1|m.35961	4
CHOYP_DDB_G0275195.1.1|m.47584	4
CHOYP_BRAFLDRAFT_91394.1.1|m.16068	4
CHOYP_RAB35.1.1|m.8277	4
CHOYP_DANA_GF16638.1.1|m.10255	4
CHOYP_BRAFLDRAFT_240914.2.3|m.29586	4
CHOYP_contig_043231|m.49931	4
CHOYP_MMS19.1.1|m.18650	4
CHOYP_CSN3.1.1|m.10996	4
CHOYP_LOC100374535.3.3|m.31001	4
CHOYP_BRAFLDRAFT_123909.1.1|m.24337	4
CHOYP_VASP.1.1|m.15245	4
CHOYP_HSPA12A.9.27|m.34375	4
CHOYP_BRAFLDRAFT_69505.3.4|m.52485	4
CHOYP_LOC100882621.1.2|m.25860	4
CHOYP_contig_036886|m.41498	4
CHOYP_K0020.1.1|m.1673	4
CHOYP_BRAFLDRAFT_104472.1.1|m.16220	4
CHOYP_VP33A.1.1|m.58311	4
CHOYP_contig_033976|m.38613	4
CHOYP_OFUT1.1.1|m.41737	4
CHOYP_BRAFLDRAFT_129234.1.1|m.10468	4
CHOYP_NEMVEDRAFT_V1G73504.1.2|m.17299	4
CHOYP_DNAL1.1.1|m.11822	4
