PROTID	sample 28
CHOYP_contig_020023|m.23276	17
CHOYP_CAPSLB.1.1|m.58887	17
CHOYP_contig_034847|m.39553	17
CHOYP_GNPI2.1.1|m.55897	17
CHOYP_SMP_006860.2.1.4|m.8660	17
CHOYP_DLP.1.1|m.31353	17
CHOYP_LOC587705.2.2|m.11817	17
CHOYP_DCTN2.1.1|m.1084	17
CHOYP_LOC100374573.1.1|m.24523	17
CHOYP_LOC100711559.1.1|m.10313	17
CHOYP_BRAFLDRAFT_208436.4.32|m.22689	17
CHOYP_DNPH1.1.1|m.28418	17
CHOYP_LOC101161976.1.1|m.43986	17
CHOYP_FKBP4.1.1|m.15147	17
CHOYP_LOC100749463.1.1|m.6770	17
CHOYP_NUCB2.2.2|m.55289	17
CHOYP_BRAFLDRAFT_124972.2.5|m.4101	17
CHOYP_BRAFLDRAFT_214348.2.2|m.59996	17
CHOYP_AGAP_AGAP004868.1.1|m.60336	17
CHOYP_F10A1.4.4|m.44752	17
CHOYP_CPT2.1.1|m.16349	17
CHOYP_LOC100181095.1.1|m.8314	17
CHOYP_LOC101040300.1.2|m.6533	17
CHOYP_RIR1.2.2|m.30556	17
CHOYP_AIMP1.1.1|m.16360	17
CHOYP_LOC100743901.1.1|m.4559	17
CHOYP_IF6.1.1|m.22685	17
CHOYP_TRIADDRAFT_64314.1.2|m.9124	17
CHOYP_MF-CPA.1.1|m.3630	17
CHOYP_PUA1A.1.1|m.6287	17
CHOYP_contig_024175|m.27461	17
CHOYP_BRAFLDRAFT_275293.1.1|m.16192	17
CHOYP_P66A.1.1|m.22279	17
CHOYP_LOC100119310.1.1|m.22032	17
CHOYP_ISCW_ISCW017350.1.1|m.11950	17
CHOYP_CPVL.2.2|m.62669	17
CHOYP_THNS1.1.1|m.28661	17
CHOYP_LOC100374277.2.3|m.23204	17
CHOYP_RS27L.1.4|m.9354	17
CHOYP_BAG6A.1.1|m.25802	17
CHOYP_LOC100374995.1.3|m.34198	17
CHOYP_NDUFB9.1.2|m.37494	17
CHOYP_LOC100366766.1.1|m.56292	17
CHOYP_GLIPR1L1.1.1|m.41745	17
CHOYP_BRAFLDRAFT_67520.2.2|m.34594	17
CHOYP_SMARCA5.1.1|m.31708	17
CHOYP_EEF2.1.2|m.44025	17
CHOYP_LRRX1.6.11|m.41895	17
CHOYP_G6PD.1.2|m.38380	17
CHOYP_contig_043862|m.50684	17
CHOYP_SMCA4.1.1|m.54020	17
CHOYP_LOC100122211.1.1|m.56146	17
CHOYP_HMCN1.5.44|m.7236	17
CHOYP_AAEL_AAEL007173.1.1|m.41471	16
CHOYP_NEMVEDRAFT_V1G237598.1.1|m.11619	16
CHOYP_LOC101166335.1.1|m.5463	16
CHOYP_CG14207.1.1|m.41523	16
CHOYP_TPM.15.19|m.50851	16
CHOYP_MANL.5.9|m.42622	16
CHOYP_ARRB.1.2|m.25932	16
CHOYP_LOC100378054.4.4|m.63855	16
CHOYP_LOC373275.6.7|m.57854	16
CHOYP_ACBP.1.4|m.15501	16
CHOYP_NEMVEDRAFT_V1G957.1.1|m.27284	16
CHOYP_ELOB.1.1|m.56270	16
CHOYP_MYEF2.1.1|m.18999	16
CHOYP_ALDR.1.1|m.50075	16
CHOYP_PP1B.2.3|m.22075	16
CHOYP_HMCN1.28.44|m.47379	16
CHOYP_DCUP.1.1|m.7527	16
CHOYP_BRAFLDRAFT_115113.1.2|m.31023	16
CHOYP_NEMVEDRAFT_V1G232294.1.1|m.22465	16
CHOYP_KDM1A.1.1|m.60229	16
CHOYP_LOC100368658.1.1|m.16577	16
CHOYP_LOC100374370.1.1|m.56335	16
CHOYP_TBB.2.7|m.37919	16
CHOYP_LOC100367787.1.1|m.52250	16
CHOYP_contig_025897|m.29562	16
CHOYP_BRAFLDRAFT_287019.1.1|m.36911	16
CHOYP_LOC100115467.1.1|m.51329	16
CHOYP_LOC100633077.1.4|m.4444	16
CHOYP_CC1G_13336.1.3|m.23079	16
CHOYP_LOC100168209.1.1|m.26697	16
CHOYP_BRAFLDRAFT_273508.1.4|m.5528	16
CHOYP_LOC100180716.1.2|m.860	16
CHOYP_LOC100367051.1.1|m.13013	16
CHOYP_LOC100186733.1.1|m.7066	16
CHOYP_PHUM_PHUM450820.1.1|m.40803	16
CHOYP_LOC662543.1.1|m.39811	16
CHOYP_XRN2.1.1|m.13943	16
CHOYP_RL21.1.4|m.19435	16
CHOYP_MCM7.1.1|m.50070	16
CHOYP_EF2.1.5|m.1541	16
CHOYP_AAEL_AAEL012950.1.1|m.1373	16
CHOYP_TRIADDRAFT_53531.1.2|m.12127	16
CHOYP_PRP6.1.2|m.28600	16
CHOYP_ECM29.1.1|m.48083	16
CHOYP_LOC100368627.1.1|m.13820	16
CHOYP_OSBP1.1.1|m.12788	16
CHOYP_NSUN2.1.1|m.14138	16
CHOYP_TTL12.1.1|m.6226	16
CHOYP_RBP6.1.2|m.6061	16
CHOYP_UBP10.1.1|m.10603	16
CHOYP_NUP50.1.1|m.17104	16
CHOYP_CYT5.1.1|m.29962	16
CHOYP_MCM5.1.1|m.48534	16
CHOYP_GEK.1.1|m.4939	16
CHOYP_BRAFLDRAFT_208117.3.3|m.56788	16
CHOYP_contig_016628|m.19586	16
CHOYP_LOC100366380.1.4|m.16838	16
CHOYP_BRAFLDRAFT_127356.1.2|m.8691	16
CHOYP_contig_020392|m.23606	16
CHOYP_NEMVEDRAFT_V1G235461.1.1|m.28341	16
CHOYP_BRAFLDRAFT_84941.1.1|m.53224	15
CHOYP_LOC579681.1.1|m.25827	15
CHOYP_ANT_25430.2.2|m.5862	15
CHOYP_DYH1.1.1|m.46156	15
CHOYP_RL18A.6.8|m.61646	15
CHOYP_contig_044503|m.51534	15
CHOYP_BRAFLDRAFT_115687.1.1|m.4876	15
CHOYP_ACSL1.1.1|m.686	15
CHOYP_SRP68.1.1|m.61852	15
CHOYP_AKD1.3.3|m.63103	15
CHOYP_2A5D.3.3|m.37716	15
CHOYP_LOC100378644.2.2|m.58497	15
CHOYP_LOC100369935.1.1|m.40124	15
CHOYP_LOC100185549.5.6|m.62694	15
CHOYP_LOC100366787.1.1|m.65795	15
CHOYP_BRAFLDRAFT_97881.1.1|m.46581	15
CHOYP_BRAFLDRAFT_283789.1.1|m.40987	15
CHOYP_EFCAB1.1.1|m.43342	15
CHOYP_LOC100533258.6.6|m.48143	15
CHOYP_LOC100329062.1.2|m.10150	15
CHOYP_ELOC.1.1|m.1299	15
CHOYP_CALM.35.50|m.49987	15
CHOYP_BRAFLDRAFT_81609.1.1|m.94	15
CHOYP_NRX4.1.1|m.8135	15
CHOYP_SYFA.1.1|m.53256	15
CHOYP_TBCA.1.1|m.12075	15
CHOYP_LOC100650648.1.2|m.24726	15
CHOYP_MK01.1.1|m.48878	15
CHOYP_LOC100375427.1.1|m.6282	15
CHOYP_AAEL_AAEL008069.1.2|m.58164	15
CHOYP_LOC100370246.2.2|m.45836	15
CHOYP_GMPAA.1.1|m.1432	15
CHOYP_PFD3.1.1|m.56418	15
CHOYP_BRAFLDRAFT_115771.2.2|m.30817	15
CHOYP_LOC655520.2.2|m.14178	15
CHOYP_contig_002279|m.2484	15
CHOYP_ADAMTS18.1.2|m.4932	15
CHOYP_PABP2.1.1|m.12768	15
CHOYP_LOC100212224.1.1|m.37724	15
CHOYP_KLC.2.3|m.40314	15
CHOYP_BRAFLDRAFT_100695.1.1|m.47761	15
CHOYP_JIP3.1.1|m.25162	15
CHOYP_LOC100741406.1.1|m.29038	15
CHOYP_ATIC.1.1|m.17816	15
CHOYP_NDUFS4.1.1|m.66417	15
CHOYP_LOC100375888.1.1|m.18951	15
CHOYP_GSTZ1.1.1|m.56540	15
CHOYP_CNOT1.1.1|m.12104	15
CHOYP_BRAFLDRAFT_123087.2.2|m.27308	15
CHOYP_RPB1.1.1|m.36612	15
CHOYP_LOC100024935.1.1|m.2615	15
CHOYP_DSEC_GM16292.1.1|m.12184	15
CHOYP_THOC1.1.1|m.62740	15
CHOYP_LOC100378364.1.1|m.53053	15
CHOYP_TSP_03740.1.1|m.61194	15
CHOYP_RBM25.1.2|m.41094	15
CHOYP_BICD2.1.1|m.9177	15
CHOYP_BRAFLDRAFT_98740.7.7|m.65348	15
CHOYP_ARB_02478.1.1|m.29725	15
CHOYP_KCY.1.1|m.29973	14
CHOYP_LOC100366451.1.1|m.10501	14
CHOYP_EPN2.1.1|m.23660	14
CHOYP_RAB7A.1.2|m.23790	14
CHOYP_BUP1.1.1|m.13641	14
CHOYP_LOC100370026.1.1|m.42957	14
CHOYP_contig_016567|m.19514	14
CHOYP_LOC100185549.1.6|m.31232	14
CHOYP_LOC100370790.1.1|m.9845	14
CHOYP_LOC100114433.2.4|m.6343	14
CHOYP_LOC100377024.2.2|m.63302	14
CHOYP_NEMVEDRAFT_V1G198897.2.6|m.4748	14
CHOYP_contig_016017|m.18760	14
CHOYP_LOC100370909.1.1|m.30849	14
CHOYP_MYS.1.7|m.433	14
CHOYP_CG17147.1.1|m.28107	14
CHOYP_STXB1.1.1|m.56878	14
CHOYP_BRAFLDRAFT_61845.1.1|m.37831	14
CHOYP_DC1I2.1.3|m.25743	14
CHOYP_SAE2.1.1|m.59765	14
CHOYP_BRAFLDRAFT_125840.1.1|m.58396	14
CHOYP_LOC100378430.1.1|m.63142	14
CHOYP_GPDA.1.2|m.6967	14
CHOYP_BRAFLDRAFT_284587.1.3|m.284	14
CHOYP_LOC100213558.1.1|m.45753	14
CHOYP_CAOG_02976.1.2|m.41292	14
CHOYP_BRAFLDRAFT_123969.1.1|m.15145	14
CHOYP_PHUM_PHUM319040.1.1|m.54919	14
CHOYP_RAGP1.1.1|m.64037	14
CHOYP_BRAFLDRAFT_279360.1.1|m.11115	14
CHOYP_BRAFLDRAFT_114379.1.1|m.57424	14
CHOYP_LOC661829.1.1|m.64858	14
CHOYP_LOC100370218.1.1|m.36701	14
CHOYP_SMP_051990.2.7|m.611	14
CHOYP_DMOJ_GI11203.1.1|m.24977	14
CHOYP_BRAFLDRAFT_89961.1.3|m.5717	14
CHOYP_LOC100692139.1.1|m.27787	14
CHOYP_CNA1.1.1|m.65403	14
CHOYP_BRAFLDRAFT_223429.2.2|m.38659	14
CHOYP_LOC100692418.1.1|m.55158	14
CHOYP_ISCW_ISCW021457.1.1|m.31134	14
CHOYP_LOC100877728.1.1|m.19879	14
CHOYP_NDUFA7.2.2|m.57153	14
CHOYP_LOC100367201.2.2|m.61573	14
CHOYP_LOC100375219.1.1|m.30268	14
CHOYP_ZC3HF.1.1|m.39867	14
CHOYP_LOC100375678.1.1|m.51537	14
CHOYP_LOC100179448.1.1|m.8298	14
CHOYP_LOC100371994.1.1|m.50098	14
CHOYP_LOC100902807.4.4|m.59166	14
CHOYP_PTER.1.2|m.28985	14
CHOYP_RFX3.1.1|m.55790	14
CHOYP_LOC100867381.8.8|m.53059	14
CHOYP_LOC100168796.1.1|m.4672	14
CHOYP_LOC100373287.1.1|m.36226	14
CHOYP_LOC100378691.2.2|m.40118	14
CHOYP_TMEDA.1.2|m.42794	14
CHOYP_KCMF1.1.1|m.62675	14
CHOYP_LOC100863242.1.1|m.9849	14
CHOYP_LOC100889564.1.1|m.17148	14
CHOYP_LOC100030437.1.3|m.5994	14
CHOYP_HOW.5.5|m.58452	14
CHOYP_MTAP.1.1|m.15433	14
CHOYP_BRAFLDRAFT_117875.1.1|m.48427	14
CHOYP_PPIE.1.1|m.18580	14
CHOYP_PSME4.1.1|m.18992	14
CHOYP_BRAFLDRAFT_121667.1.2|m.12193	14
CHOYP_CAOG_02976.2.2|m.56777	14
CHOYP_RS15A.5.11|m.18785	13
CHOYP_ISCW_ISCW019590.1.1|m.30707	13
CHOYP_CTSL2.1.2|m.2936	13
CHOYP_LOC100369954.1.1|m.22658	13
CHOYP_NFH.1.1|m.53607	13
CHOYP_LOC100329078.2.3|m.30776	13
CHOYP_ISCW_ISCW021350.1.1|m.10332	13
CHOYP_DJC13.1.1|m.46117	13
CHOYP_METEV_0975.1.1|m.28991	13
CHOYP_DNAH6.2.3|m.21512	13
CHOYP_LOC100175959.1.7|m.1896	13
CHOYP_DVIR_GJ22204.1.1|m.17270	13
CHOYP_LOC100123907.1.1|m.2987	13
CHOYP_GSTO2.1.1|m.36486	13
CHOYP_AUHM.2.2|m.44102	13
CHOYP_GALK2.1.2|m.5222	13
CHOYP_YAHB.1.1|m.25422	13
CHOYP_contig_024035|m.27331	13
CHOYP_AL8A1.1.1|m.13904	13
CHOYP_GPN3.1.2|m.6649	13
CHOYP_SK2L2.1.1|m.35679	13
CHOYP_LOC100931580.2.2|m.44310	13
CHOYP_LOC100116878.1.1|m.11655	13
CHOYP_CHM4B.1.1|m.19057	13
CHOYP_LOC100371885.1.1|m.9427	13
CHOYP_LOC100366862.1.1|m.62455	13
CHOYP_GSTO1.2.2|m.26202	13
CHOYP_EF1G.1.3|m.12909	13
CHOYP_NEMVEDRAFT_V1G248362.1.1|m.62940	13
CHOYP_BRAFLDRAFT_285264.1.1|m.52913	13
CHOYP_BRAFLDRAFT_117158.2.2|m.42430	13
CHOYP_LOC100881316.1.1|m.51540	13
CHOYP_BRAFLDRAFT_90471.1.2|m.30257	13
CHOYP_SYMC.1.1|m.18367	13
CHOYP_BRAFLDRAFT_124536.1.2|m.10835	13
CHOYP_AAEL_AAEL009169.1.1|m.24699	13
CHOYP_WDR92.1.1|m.12560	13
CHOYP_BRAFLDRAFT_90098.1.4|m.3841	13
CHOYP_TIMP3.5.9|m.39776	13
CHOYP_LOC589108.1.2|m.9688	13
CHOYP_MO4L1.1.1|m.8106	13
CHOYP_BRAFLDRAFT_90187.1.1|m.30393	13
CHOYP_DNJC3.1.1|m.52309	13
CHOYP_NECA3.1.1|m.106	13
CHOYP_CASP7.22.23|m.66704	13
CHOYP_FABP7.2.2|m.29096	13
CHOYP_H2AV.1.7|m.12182	13
CHOYP_LOC579332.1.1|m.41750	13
CHOYP_PAN2.1.1|m.44693	13
CHOYP_LOC100378099.1.1|m.22677	13
CHOYP_SSPO.6.14|m.26542	13
CHOYP_DP13A.2.3|m.10746	13
CHOYP_IKBZ.1.1|m.23083	13
CHOYP_BRAFLDRAFT_114843.2.2|m.57232	13
CHOYP_LOC100369402.2.2|m.29002	13
CHOYP_GAR1.1.2|m.9449	13
CHOYP_VATG.1.2|m.4407	13
CHOYP_MPPA.2.2|m.18272	13
CHOYP_DEK.1.1|m.40646	13
CHOYP_LOC754557.2.2|m.22904	13
CHOYP_HS12A.25.33|m.60352	13
CHOYP_BTZ.1.1|m.45914	13
CHOYP_LOC100123890.1.1|m.11450	13
CHOYP_LOC100369596.1.1|m.7021	13
CHOYP_TYRO1.6.6|m.44318	13
CHOYP_LOC100122037.1.1|m.12516	13
CHOYP_LOC100169460.1.1|m.41302	13
CHOYP_contig_053787|m.64362	13
CHOYP_BTKL.1.1|m.55271	13
CHOYP_LOC100373864.2.2|m.55132	13
CHOYP_PUR2.1.1|m.17810	13
CHOYP_DRE2.2.2|m.41479	13
CHOYP_LOC101156833.1.1|m.38739	13
CHOYP_NEMVEDRAFT_V1G204928.1.2|m.15590	13
CHOYP_ELDP2.2.2|m.40194	13
CHOYP_BRAFLDRAFT_263599.1.1|m.59011	13
CHOYP_CN166.1.1|m.14529	13
CHOYP_CBX1.3.4|m.27106	13
CHOYP_BRAFLDRAFT_130131.1.1|m.11020	13
CHOYP_DDX42.2.2|m.54450	13
CHOYP_BRAFLDRAFT_227771.1.2|m.60606	13
CHOYP_BRAFLDRAFT_118099.2.6|m.3049	13
CHOYP_NEMVEDRAFT_V1G135670.1.1|m.18689	12
CHOYP_AGAP_AGAP006478.1.1|m.44472	12
CHOYP_LOC100378331.1.1|m.47480	12
CHOYP_PHUM_PHUM596940.1.1|m.2151	12
CHOYP_LOC591690.1.1|m.30550	12
CHOYP_TPM2.8.8|m.50799	12
CHOYP_EEF1A.3.3|m.37430	12
CHOYP_BRAFLDRAFT_120607.1.3|m.8455	12
CHOYP_CALM.15.50|m.30007	12
CHOYP_KAL1.1.1|m.60996	12
CHOYP_AAEL_AAEL008257.2.3|m.36861	12
CHOYP_WDR52.1.1|m.21751	12
CHOYP_TWF1.1.1|m.62154	12
CHOYP_NOV.1.2|m.27550	12
CHOYP_NEMVEDRAFT_V1G235656.1.1|m.19147	12
CHOYP_LOC100373138.1.1|m.23491	12
CHOYP_PPIH.1.1|m.18923	12
CHOYP_LONM.1.1|m.7031	12
CHOYP_NU160.1.1|m.46155	12
CHOYP_SMP_045300.1.1|m.927	12
CHOYP_LOC100376151.1.1|m.21094	12
CHOYP_PHUM_PHUM076810.1.1|m.24070	12
CHOYP_BRAFLDRAFT_76728.1.1|m.17486	12
CHOYP_BRAFLDRAFT_277775.1.1|m.12736	12
CHOYP_ARC1A.1.1|m.56263	12
CHOYP_LOC100120440.1.1|m.15371	12
CHOYP_NU107.1.2|m.46092	12
CHOYP_LOC373223.1.1|m.48226	12
CHOYP_LOC100376827.1.1|m.60291	12
CHOYP_LOC100701725.1.1|m.54512	12
CHOYP_BRAFLDRAFT_120908.1.1|m.5866	12
CHOYP_SPI2.25.37|m.28547	12
CHOYP_LOC574928.1.2|m.48221	12
CHOYP_LOC100374077.1.1|m.5922	12
CHOYP_LOC100910862.2.2|m.45085	12
CHOYP_BRAFLDRAFT_275787.1.2|m.15360	12
CHOYP_GOLGA4.3.3|m.55461	12
CHOYP_PAR14.15.17|m.60687	12
CHOYP_GUAA.1.1|m.18809	12
CHOYP_CSN4.1.1|m.18561	12
CHOYP_LOC100553519.1.1|m.20707	12
CHOYP_PPP6.1.1|m.16278	12
CHOYP_KAPR.1.3|m.8246	12
CHOYP_PESC.1.1|m.16875	12
CHOYP_BRAFLDRAFT_117937.1.1|m.18686	12
CHOYP_ISCW_ISCW019130.1.2|m.10722	12
CHOYP_LOC100742152.1.2|m.4504	12
CHOYP_OGT1.3.3|m.54325	12
CHOYP_LOC659206.6.6|m.43541	12
CHOYP_CSK21.1.2|m.19313	12
CHOYP_FBLN2.1.1|m.25187	12
CHOYP_BRAFLDRAFT_226345.1.1|m.55555	12
CHOYP_BRAFLDRAFT_278625.1.2|m.53120	12
CHOYP_HMCN2.9.12|m.44986	12
CHOYP_MDM1.1.2|m.7535	12
CHOYP_LOC100366442.1.4|m.6288	12
CHOYP_LOC100369270.1.1|m.27019	12
CHOYP_NEMVEDRAFT_V1G168076.2.2|m.56942	12
CHOYP_DKC1.1.1|m.10978	12
CHOYP_CHMP5.1.1|m.66827	12
CHOYP_KC1A.2.2|m.64030	12
CHOYP_LOC100367237.2.2|m.47349	12
CHOYP_ARF4.1.2|m.8401	12
CHOYP_LOC586835.1.1|m.9967	12
CHOYP_CALM.50.50|m.67046	12
CHOYP_LOC100377267.1.1|m.49876	12
CHOYP_PRPF4.1.1|m.62194	12
CHOYP_LOC100369194.1.1|m.42345	12
CHOYP_KPYK.3.4|m.47446	12
CHOYP_SRAP.16.18|m.58654	12
CHOYP_contig_023814|m.27068	12
CHOYP_BRAFLDRAFT_67261.1.2|m.16694	12
CHOYP_ISCW_ISCW010532.2.4|m.35454	12
CHOYP_TENX.1.2|m.12929	12
CHOYP_LOC100541322.1.1|m.43256	11
CHOYP_RN45S.2.5|m.14111	11
CHOYP_CATS.1.1|m.45218	11
CHOYP_MGN2.1.1|m.9330	11
CHOYP_NPC2.5.7|m.30911	11
CHOYP_LOC100366428.1.1|m.3739	11
CHOYP_SIP.1.1|m.5724	11
CHOYP_contig_010276|m.11960	11
CHOYP_CP080.1.1|m.24911	11
CHOYP_ISCW_ISCW015295.1.1|m.22192	11
CHOYP_LOC100907253.3.3|m.27327	11
CHOYP_LOC100558815.1.1|m.30536	11
CHOYP_5NT3.1.1|m.24925	11
CHOYP_LYPA2.1.1|m.45740	11
CHOYP_AMY.3.3|m.64271	11
CHOYP_contig_019436|m.22745	11
CHOYP_KIF2A.2.2|m.62688	11
CHOYP_BRAFLDRAFT_115040.1.1|m.28389	11
CHOYP_BRAFLDRAFT_70886.1.1|m.53762	11
CHOYP_LOC100755189.1.1|m.33307	11
CHOYP_LOC100377460.1.1|m.38781	11
CHOYP_LOC577905.1.2|m.2598	11
CHOYP_contig_024653|m.28033	11
CHOYP_MEP50.1.1|m.12931	11
CHOYP_LOC100486063.2.9|m.5918	11
CHOYP_NEMVEDRAFT_V1G79897.1.1|m.52661	11
CHOYP_ARPC4.2.2|m.35677	11
CHOYP_LOC100641267.1.2|m.49206	11
CHOYP_SC6A6.2.2|m.37040	11
CHOYP_LOC100533258.6.6|m.48142	11
CHOYP_PP4C.1.1|m.10112	11
CHOYP_LOC100904232.1.1|m.38777	11
CHOYP_EIF4H.3.3|m.57962	11
CHOYP_RPC1.1.1|m.16568	11
CHOYP_LOC100376457.2.2|m.51737	11
CHOYP_BRAFLDRAFT_120923.3.3|m.58916	11
CHOYP_LOC100879890.1.1|m.4963	11
CHOYP_MO25.1.1|m.62210	11
CHOYP_LOC100174996.1.1|m.27300	11
CHOYP_BCAT1.1.1|m.54127	11
CHOYP_LOC656201.1.1|m.8657	11
CHOYP_LOC660183.1.1|m.8143	11
CHOYP_KCIP4.1.1|m.46682	11
CHOYP_RL22.4.4|m.37418	11
CHOYP_BRAFLDRAFT_80311.3.3|m.30251	11
CHOYP_XDH.2.3|m.53113	11
CHOYP_IDLC.1.1|m.63624	11
CHOYP_KLHL24.2.4|m.18433	11
CHOYP_ROCK2.1.1|m.26830	11
CHOYP_RS6.8.12|m.36342	11
CHOYP_ISCW_ISCW018536.1.1|m.56336	11
CHOYP_ISCW_ISCW017709.1.1|m.30040	11
CHOYP_LOC100374249.1.1|m.58296	11
CHOYP_LOC658092.1.2|m.22901	11
CHOYP_GM2A.2.3|m.19346	11
CHOYP_NEMVEDRAFT_V1G182319.1.1|m.5048	11
CHOYP_LOC100487213.2.4|m.53374	11
CHOYP_LAMP1.2.3|m.16422	11
CHOYP_LOC578672.1.2|m.29847	11
CHOYP_contig_035767|m.40509	11
CHOYP_CHTOP.1.1|m.35404	11
CHOYP_SPAT6.1.1|m.11699	11
CHOYP_FAF1.1.1|m.35621	11
CHOYP_GEPH.1.2|m.49093	11
CHOYP_URIC.2.2|m.54754	11
CHOYP_VPS4B.2.2|m.30053	11
CHOYP_AP2M1.1.1|m.25996	11
CHOYP_contig_034410|m.39066	11
CHOYP_BRAFLDRAFT_94906.1.1|m.59345	11
CHOYP_RBM39.1.1|m.19427	11
CHOYP_LOC101170942.1.1|m.47597	11
CHOYP_contig_018822|m.22082	11
CHOYP_contig_015391|m.17937	11
CHOYP_RFA2.1.1|m.6290	11
CHOYP_LOC588883.2.3|m.14590	11
CHOYP_CX6A2.1.1|m.47963	11
CHOYP_LOC100367645.1.1|m.29695	11
CHOYP_ISCW_ISCW013378.2.3|m.11858	11
CHOYP_PRKAB2.1.1|m.12513	11
CHOYP_RHO.1.1|m.2313	11
CHOYP_SNW1.2.2|m.19563	11
CHOYP_LOC659398.1.1|m.9611	11
CHOYP_BRAFLDRAFT_59647.1.1|m.25700	11
CHOYP_DFPA.1.1|m.29402	11
CHOYP_CRYZ.2.2|m.65927	11
CHOYP_LOC580840.1.1|m.45392	11
CHOYP_BRAFLDRAFT_120586.1.1|m.41856	11
CHOYP_CG42749.1.1|m.30138	11
CHOYP_LOC100371176.1.1|m.33995	11
CHOYP_LOC100371977.1.1|m.21628	11
CHOYP_DDX1.1.1|m.46908	11
CHOYP_LOC100374307.1.1|m.29504	11
CHOYP_PPWD1.1.1|m.48713	11
CHOYP_MEG10.78.91|m.58715	11
CHOYP_ISCW_ISCW020028.1.1|m.57937	11
CHOYP_CO2A1.1.1|m.62996	11
CHOYP_GOGB1.1.2|m.26408	11
CHOYP_LOC100882621.1.2|m.25860	11
CHOYP_BRAFLDRAFT_270672.1.1|m.25768	11
CHOYP_contig_024742|m.28122	11
CHOYP_contig_026816|m.30541	11
CHOYP_LOC100367604.1.1|m.52334	11
CHOYP_LOC100377392.4.4|m.65974	10
CHOYP_LOC100375395.1.2|m.3613	10
CHOYP_ADAMTS16.1.1|m.28149	10
CHOYP_LOC756760.1.1|m.1259	10
CHOYP_BGAL.2.2|m.41942	10
CHOYP_LOC580832.1.1|m.66146	10
CHOYP_KARG.11.11|m.50800	10
CHOYP_LOC100644321.3.7|m.24037	10
CHOYP_BRAFLDRAFT_284587.3.3|m.26954	10
CHOYP_NEMVEDRAFT_V1G236573.2.2|m.47233	10
CHOYP_SMC3.1.1|m.65133	10
CHOYP_LOC658280.1.1|m.18469	10
CHOYP_LOC100890512.1.1|m.36423	10
CHOYP_TPM.19.19|m.66623	10
CHOYP_BIG1.3.3|m.34442	10
CHOYP_LOC100113561.1.1|m.37903	10
CHOYP_UBC9B.1.1|m.10688	10
CHOYP_AGAP_AGAP002350.1.1|m.37287	10
CHOYP_LOC100717261.1.1|m.51839	10
CHOYP_LOC100903812.1.1|m.65786	10
CHOYP_LOC100180855.2.4|m.46097	10
CHOYP_MYOF.3.3|m.53228	10
CHOYP_LOC100366906.1.1|m.61901	10
CHOYP_NUP98.1.1|m.8689	10
CHOYP_LOC100562697.1.1|m.27375	10
CHOYP_PB1.2.6|m.11467	10
CHOYP_PAXB1.1.2|m.42816	10
CHOYP_NIT2B.1.1|m.18389	10
CHOYP_ABCB6.2.3|m.11344	10
CHOYP_BRAFLDRAFT_123087.1.2|m.6329	10
CHOYP_LOC592357.1.1|m.27228	10
CHOYP_SHLB1.2.2|m.54016	10
CHOYP_BRAFLDRAFT_269209.1.1|m.4681	10
CHOYP_BRAFLDRAFT_127851.1.1|m.10499	10
CHOYP_YQK4.2.2|m.31850	10
CHOYP_SPAG16.1.1|m.51927	10
CHOYP_contig_004972|m.5699	10
CHOYP_LOC100377195.1.2|m.28624	10
CHOYP_ISCW_ISCW020302.1.1|m.37564	10
CHOYP_LOC100640001.1.2|m.37241	10
CHOYP_AQR.1.1|m.9127	10
CHOYP_ISCW_ISCW017519.1.2|m.935	10
CHOYP_NEMVEDRAFT_V1G235970.1.1|m.34141	10
CHOYP_LOC100374491.1.1|m.6498	10
CHOYP_FNTB.1.1|m.45546	10
CHOYP_BM1_24035.1.1|m.40152	10
CHOYP_LOC100367378.1.1|m.25783	10
CHOYP_RHG44.1.1|m.982	10
CHOYP_CSK2B.1.1|m.37285	10
CHOYP_ITSN1.4.4|m.35131	10
CHOYP_LOC100378619.1.2|m.21468	10
CHOYP_contig_015692|m.18358	10
CHOYP_LCP2.12.14|m.40093	10
CHOYP_EFHD2.1.1|m.22844	10
CHOYP_LOC100373374.1.1|m.7546	10
CHOYP_LOC763308.3.3|m.63145	10
CHOYP_LOC587610.1.3|m.16984	10
CHOYP_RAN.1.3|m.3468	10
CHOYP_BRAFLDRAFT_200206.1.1|m.35419	10
CHOYP_LOC100533450.1.1|m.54334	10
CHOYP_contig_015430|m.17979	10
CHOYP_ISCW_ISCW016289.1.1|m.12312	10
CHOYP_CAL6303_3579.1.1|m.59031	10
CHOYP_CYB5.1.2|m.2195	10
CHOYP_LOC100533388.2.6|m.5374	10
CHOYP_PDCL3.1.1|m.7323	10
CHOYP_LOC100377362.1.1|m.10266	10
CHOYP_LOC100199379.2.2|m.63866	10
CHOYP_LOC100639626.1.1|m.61641	10
CHOYP_LOC100370516.1.1|m.29182	10
CHOYP_BRAFLDRAFT_287444.3.5|m.17688	10
CHOYP_NPC2.2.7|m.29742	10
CHOYP_LOC100891888.1.1|m.20756	10
CHOYP_OXDD.1.4|m.2688	10
CHOYP_BRAFLDRAFT_124476.3.4|m.48503	10
CHOYP_BRAFLDRAFT_214346.1.1|m.56462	10
CHOYP_DHTK1.1.1|m.8425	10
CHOYP_LOC100367659.1.1|m.9232	10
CHOYP_BRAFLDRAFT_125862.1.1|m.27159	10
